Playtype,Team,GP,Poss,Time,Points,FGM,FGA,PPP,WorsePPP,BetterPPP,FG,aFG,FT,TO,SF,PlusOne,Score
OffRebound,New Orleans Pelicans,47,264,4.9811301231384,289,126,227,1.0946999788284,15,14,55.506607929515,55.726872246696,9.469696969697,5.6818181818182,9.0909090909091,1.1363636363636,55.30303030303
OffRebound,Miami Heat,48,248,4.91868019104,282,124,215,1.137099981308,11,18,57.674418604651,57.674418604651,12.096774193548,4.8387096774194,10.08064516129,3.6290322580645,57.661290322581
OffRebound,Washington Wizards,48,278,5.2962498664856,309,134,234,1.1115100383759,12,17,57.264957264957,57.264957264957,12.230215827338,7.1942446043165,11.510791366906,3.5971223021583,56.115107913669
OffRebound,Phoenix Suns,48,265,4.929319858551,289,131,232,1.0905699729919,17,12,56.465517241379,57.112068965517,8.6792452830189,5.6603773584906,7.1698113207547,1.8867924528302,55.094339622642
OffRebound,Memphis Grizzlies,47,243,4.9310097694397,253,103,185,1.0411499738693,26,3,55.675675675676,55.675675675676,15.637860082305,11.111111111111,15.637860082305,3.7037037037037,52.263374485597
OffRebound,Brooklyn Nets,48,276,5.1627402305603,288,116,222,1.0434800386429,25,4,52.252252252252,52.477477477477,15.217391304348,7.2463768115942,13.768115942029,2.8985507246377,53.985507246377
OffRebound,Indiana Pacers,48,277,5.3413000106812,343,151,242,1.2382700443268,2,27,62.396694214876,62.603305785124,12.274368231047,3.971119133574,11.191335740072,3.6101083032491,61.371841155235
OffRebound,Dallas Mavericks,48,221,4.383180141449,242,100,177,1.0950200557709,14,15,56.497175141243,56.497175141243,15.837104072398,6.3348416289593,12.669683257919,2.262443438914,56.108597285068
OffRebound,Cleveland Cavaliers,46,288,5.7267799377441,341,145,244,1.1840300559998,5,24,59.426229508197,59.83606557377,14.930555555556,2.7777777777778,14.583333333333,2.4305555555556,60.069444444444
OffRebound,Houston Rockets,46,218,4.3783898353577,272,123,186,1.2477099895477,1,28,66.129032258065,66.666666666667,11.467889908257,6.4220183486239,11.467889908257,3.2110091743119,63.302752293578
OffRebound,Golden State Warriors,49,335,6.0057401657104,359,159,281,1.0716400146484,21,8,56.583629893238,57.11743772242,9.2537313432836,8.6567164179104,8.6567164179104,1.7910447761194,54.029850746269
OffRebound,Boston Celtics,49,275,5.222179889679,303,126,229,1.1018199920654,13,16,55.021834061135,55.676855895197,10.909090909091,6.9090909090909,10.545454545455,1.4545454545455,54.909090909091
Misc,Los Angeles Clippers,47,316,6.0594401359558,162,22,80,0.51265799999237,10,19,27.5,31.25,21.518987341772,53.481012658228,2.2151898734177,0.31645569620253,27.53164556962
Misc,Chicago Bulls,48,263,5.0479798316956,121,24,62,0.46007600426674,22,7,38.709677419355,38.709677419355,19.771863117871,58.174904942966,3.041825095057,1.5209125475285,25.095057034221
Misc,Los Angeles Lakers,47,324,6.0572099685669,164,27,70,0.50617301464081,12,17,38.571428571429,42.857142857143,19.135802469136,59.876543209877,2.4691358024691,0.61728395061728,26.851851851852
Misc,Oklahoma City Thunder,48,349,6.8230700492859,175,28,83,0.50143301486969,14,15,33.734939759036,39.759036144578,22.922636103152,53.581661891117,3.4383954154728,0.2865329512894,28.65329512894
Misc,New York Knicks,49,285,5.3470897674561,169,21,63,0.59298199415207,1,28,33.333333333333,38.095238095238,27.017543859649,51.228070175439,1.4035087719298,0.35087719298246,32.280701754386
Misc,Toronto Raptors,46,325,6.4014201164246,191,29,83,0.58769202232361,2,27,34.939759036145,40.963855421687,24.615384615385,50.153846153846,3.0769230769231,0.30769230769231,32.307692307692
Misc,Denver Nuggets,48,260,5.0583701133728,143,34,81,0.55000001192093,5,24,41.975308641975,45.679012345679,18.461538461538,51.153846153846,1.5384615384615,0.76923076923077,28.846153846154
Misc,Milwaukee Bucks,46,338,6.9007802009583,175,22,65,0.51775097846985,9,20,33.846153846154,36.923076923077,25.443786982249,55.325443786982,2.3668639053254,0.0,29.289940828402
Misc,Washington Wizards,48,344,6.5536298751831,202,30,90,0.58720898628235,3,26,33.333333333333,37.222222222222,26.162790697674,47.96511627907,4.3604651162791,0.2906976744186,32.848837209302
Misc,Orlando Magic,47,288,5.5130200386047,154,27,66,0.53472197055817,6,23,40.909090909091,44.69696969697,22.222222222222,54.861111111111,1.3888888888889,0.0,29.513888888889
Misc,New Orleans Pelicans,47,279,5.2641501426697,143,28,71,0.51254498958588,11,18,39.43661971831,44.366197183099,17.921146953405,56.989247311828,2.8673835125448,0.3584229390681,26.881720430108
Misc,Charlotte Hornets,46,275,5.5143399238586,134,20,69,0.4872730076313,17,12,28.985507246377,33.333333333333,20.0,54.909090909091,2.5454545454545,0.0,26.909090909091
Misc,Indiana Pacers,48,299,5.7655200958252,121,23,74,0.40468201041222,29,0,31.081081081081,33.108108108108,15.719063545151,60.200668896321,2.0066889632107,0.66889632107023,21.404682274247
Misc,San Antonio Spurs,50,332,6.3310499191284,137,34,86,0.41265100240707,27,2,39.53488372093,42.441860465116,12.951807228916,61.746987951807,2.4096385542169,0.60240963855422,21.686746987952
Misc,Detroit Pistons,46,272,5.5909600257874,137,25,70,0.50367599725723,13,16,35.714285714286,40.0,20.955882352941,54.411764705882,1.4705882352941,1.1029411764706,27.573529411765
Misc,Utah Jazz,48,356,7.0314002037048,185,38,86,0.51966297626495,8,21,44.186046511628,48.837209302326,17.696629213483,58.426966292135,3.0898876404494,0.56179775280899,27.247191011236
Misc,Portland Trail Blazers,48,294,5.6877498626709,143,25,72,0.48639500141144,18,11,34.722222222222,36.111111111111,21.428571428571,54.421768707483,3.7414965986395,0.34013605442177,28.571428571429
Misc,Dallas Mavericks,48,308,6.1086897850037,175,27,83,0.56818199157715,4,25,32.530120481928,35.542168674699,24.350649350649,48.701298701299,1.6233766233766,0.0,31.493506493506
Misc,Memphis Grizzlies,47,328,6.6558399200439,175,23,68,0.53353697061539,7,22,33.823529411765,39.705882352941,23.780487804878,56.40243902439,2.4390243902439,0.91463414634146,28.963414634146
Misc,Miami Heat,48,288,5.7120199203491,138,21,62,0.47916701436043,19,10,33.870967741935,37.903225806452,19.097222222222,59.722222222222,2.4305555555556,0.34722222222222,25.0
Misc,Atlanta Hawks,47,323,6.2791600227356,139,25,69,0.43034100532532,26,3,36.231884057971,40.579710144928,18.575851393189,60.681114551084,1.2383900928793,0.61919504643963,24.458204334365
Misc,Minnesota Timberwolves,51,326,5.9685101509094,146,25,74,0.44785299897194,24,5,33.783783783784,39.189189189189,18.098159509202,59.815950920245,3.3742331288344,0.61349693251534,24.539877300613
Misc,Brooklyn Nets,48,326,6.0980200767517,161,22,70,0.49386501312256,16,13,31.428571428571,34.285714285714,22.39263803681,56.134969325153,1.5337423312883,0.0,27.300613496933
Misc,Phoenix Suns,48,344,6.3988099098206,215,35,87,0.625,0,29,40.229885057471,43.67816091954,27.616279069767,47.674418604651,2.3255813953488,0.58139534883721,35.174418604651
Misc,Sacramento Kings,48,308,6.0713601112366,144,31,81,0.46753200888634,20,9,38.271604938272,41.358024691358,18.181818181818,56.818181818182,3.8961038961039,1.2987012987013,25.649350649351
Misc,Philadelphia 76ers,44,328,6.5744600296021,148,18,82,0.45121899247169,23,6,21.951219512195,24.390243902439,21.646341463415,53.658536585366,2.7439024390244,0.30487804878049,25.0
Misc,Golden State Warriors,49,293,5.2527799606323,119,28,103,0.40614300966263,28,1,27.184466019417,28.640776699029,12.627986348123,53.242320819113,3.0716723549488,1.0238907849829,20.819112627986
Misc,Boston Celtics,49,318,6.0387401580811,137,21,80,0.43081799149513,25,4,26.25,28.125,20.754716981132,54.088050314465,2.5157232704403,0.0,24.528301886792
Misc,Cleveland Cavaliers,46,248,4.9313998222351,123,28,68,0.49596801400185,15,14,41.176470588235,44.117647058824,15.725806451613,57.661290322581,3.2258064516129,0.80645161290323,25.0
Misc,Houston Rockets,46,285,5.7240400314331,132,22,64,0.46315801143646,21,8,34.375,35.15625,20.701754385965,56.842105263158,1.4035087719298,0.0,27.017543859649
