TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF,AST_PCT_ON,AST_PCT_OFF,AST_PCT_DIFF,AST_TO_ON,AST_TO_OFF,AST_TO_DIFF,AST_RATIO_ON,AST_RATIO_OFF,AST_RATIO_DIFF,OREB_PCT_ON,OREB_PCT_OFF,OREB_PCT_DIFF,DREB_PCT_ON,DREB_PCT_OFF,DREB_PCT_DIFF,REB_PCT_ON,REB_PCT_OFF,REB_PCT_DIFF,TM_TOV_PCT_ON,TM_TOV_PCT_OFF,TM_TOV_PCT_DIFF,EFG_PCT_ON,EFG_PCT_OFF,EFG_PCT_DIFF,TS_PCT_ON,TS_PCT_OFF,TS_PCT_DIFF,PACE_ON,PACE_OFF,PACE_DIFF,PIE_ON,PIE_OFF,PIE_DIFF
Philadelphia 76ers,"McConnell, T.J.",33.0,38,-5.0,18.0,19,-1.0,15.0,19,-4.0,0.545,0.5,0.045,808.0,1036.0,-228.0,101.7,106.9,-5.2,103.0,103.5,-0.5,-1.3,3.4,-4.7,0.649,0.655,-0.006,1.34,1.59,-0.25,18.1,18.9,-0.8,0.246,0.272,-0.026,0.769,0.787,-0.018,0.521,0.534,-0.013,0.182,0.164,0.018,0.518,0.526,-0.008,0.552,0.562,-0.01,105.37,101.19,4.18,0.503,0.532,-0.029
Philadelphia 76ers,"Okafor, Jahlil",2.0,38,-36.0,1.0,19,-18.0,1.0,19,-18.0,0.5,0.5,0.0,25.0,1819.0,-1794.0,90.6,104.8,-14.2,124.3,103.0,21.3,-33.7,1.8,-35.5,0.421,0.655,-0.234,0.62,1.49,-0.87,11.5,18.6,-7.1,0.2,0.261,-0.061,0.778,0.779,-0.001,0.442,0.529,-0.087,0.231,0.171,0.06,0.488,0.523,-0.035,0.528,0.558,-0.03,108.4,102.95,5.45,0.269,0.523,-0.254
Philadelphia 76ers,"Pullen, Jacob",3.0,38,-35.0,2.0,19,-17.0,1.0,19,-18.0,0.667,0.5,0.167,6.0,1838.0,-1832.0,71.4,104.7,-33.3,66.7,103.4,-36.7,4.8,1.3,3.5,0.4,0.653,-0.253,0.67,1.47,-0.8,11.8,18.6,-6.8,0.143,0.261,-0.118,0.75,0.779,-0.029,0.467,0.528,-0.061,0.214,0.172,0.042,0.417,0.523,-0.106,0.417,0.558,-0.141,114.41,102.98,11.43,0.55,0.519,0.031
Philadelphia 76ers,"Redick, JJ",34.0,38,-4.0,17.0,19,-2.0,17.0,19,-2.0,0.5,0.5,0.0,1115.0,729.0,386.0,108.1,99.3,8.8,103.7,102.6,1.1,4.4,-3.4,7.8,0.671,0.622,0.049,1.58,1.31,0.27,19.2,17.5,1.7,0.261,0.259,0.002,0.779,0.779,0.0,0.53,0.525,0.005,0.167,0.179,-0.012,0.535,0.504,0.031,0.574,0.532,0.042,102.86,103.27,-0.41,0.537,0.489,0.048
Philadelphia 76ers,"Saric, Dario",37.0,38,-1.0,19.0,19,0.0,18.0,19,-1.0,0.514,0.5,0.014,1122.0,722.0,400.0,105.6,103.0,2.6,105.0,100.6,4.4,0.6,2.4,-1.8,0.654,0.65,0.004,1.49,1.44,0.05,18.5,18.6,-0.1,0.273,0.241,0.032,0.788,0.765,0.023,0.539,0.512,0.027,0.17,0.174,-0.004,0.521,0.525,-0.004,0.56,0.555,0.005,102.55,103.74,-1.19,0.518,0.521,-0.003
Philadelphia 76ers,"Simmons, Ben",37.0,38,-1.0,18.0,19,-1.0,19.0,19,0.0,0.486,0.5,-0.014,1315.0,529.0,786.0,105.3,103.0,2.3,102.8,104.6,-1.8,2.5,-1.6,4.1,0.637,0.691,-0.054,1.44,1.53,-0.09,18.4,18.8,-0.4,0.266,0.246,0.02,0.77,0.801,-0.031,0.53,0.523,0.007,0.173,0.168,0.005,0.53,0.505,0.025,0.562,0.547,0.015,103.15,102.7,0.45,0.527,0.5,0.027
Philadelphia 76ers,"Stauskas, Nik",6.0,38,-32.0,3.0,19,-16.0,3.0,19,-16.0,0.5,0.5,0.0,45.0,1799.0,-1754.0,78.5,105.2,-26.7,95.4,103.5,-8.1,-16.9,1.8,-18.7,0.481,0.655,-0.174,1.0,1.48,-0.48,11.2,18.7,-7.5,0.184,0.262,-0.078,0.674,0.782,-0.108,0.421,0.531,-0.11,0.138,0.173,-0.035,0.358,0.526,-0.168,0.41,0.561,-0.151,100.75,103.08,-2.33,0.373,0.522,-0.149
Phoenix Suns,"Bender, Dragan",42.0,42,0.0,16.0,16,0.0,26.0,26,0.0,0.381,0.381,0.0,902.0,1119.0,-217.0,100.6,104.3,-3.7,109.4,108.2,1.2,-8.8,-3.9,-4.9,0.542,0.534,0.008,1.24,1.36,-0.12,15.0,15.6,-0.6,0.219,0.267,-0.048,0.76,0.763,-0.003,0.483,0.513,-0.03,0.156,0.152,0.004,0.49,0.499,-0.009,0.535,0.539,-0.004,103.01,102.65,0.36,0.445,0.472,-0.027
Phoenix Suns,"Bledsoe, Eric",3.0,42,-39.0,0.0,16,-16.0,3.0,26,-23.0,0.0,0.381,-0.381,83.0,1938.0,-1855.0,85.1,103.4,-18.3,118.3,108.3,10.0,-33.2,-4.9,-28.3,0.411,0.542,-0.131,0.72,1.34,-0.62,10.0,15.6,-5.6,0.207,0.247,-0.04,0.726,0.763,-0.037,0.436,0.503,-0.067,0.17,0.153,0.017,0.412,0.499,-0.087,0.457,0.541,-0.084,111.22,102.45,8.77,0.277,0.467,-0.19
Phoenix Suns,"Booker, Devin",32.0,42,-10.0,13.0,16,-3.0,19.0,26,-7.0,0.406,0.381,0.025,1093.0,928.0,165.0,103.0,102.2,0.8,109.5,107.8,1.7,-6.5,-5.7,-0.8,0.527,0.55,-0.023,1.23,1.43,-0.2,15.3,15.4,-0.1,0.253,0.237,0.016,0.769,0.754,0.015,0.508,0.49,0.018,0.164,0.142,0.022,0.504,0.484,0.02,0.545,0.528,0.017,105.46,99.68,5.78,0.462,0.458,0.004
Phoenix Suns,"Canaan, Isaiah",10.0,16,-6.0,6.0,8,-2.0,4.0,8,-4.0,0.6,0.5,0.1,232.0,536.0,-304.0,111.9,97.3,14.6,109.1,107.0,2.1,2.8,-9.8,12.6,0.648,0.562,0.086,1.63,1.28,0.35,18.2,15.3,2.9,0.239,0.253,-0.014,0.744,0.753,-0.009,0.495,0.494,0.001,0.15,0.157,-0.007,0.534,0.467,0.067,0.589,0.507,0.082,98.08,101.57,-3.49,0.506,0.435,0.071
Phoenix Suns,"Chandler, Tyson",31.0,42,-11.0,13.0,16,-3.0,18.0,26,-8.0,0.419,0.381,0.038,800.0,1221.0,-421.0,101.2,103.5,-2.3,107.6,109.5,-1.9,-6.3,-6.0,-0.3,0.51,0.556,-0.046,1.19,1.39,-0.2,15.0,15.6,-0.6,0.27,0.229,0.041,0.76,0.764,-0.004,0.513,0.491,0.022,0.166,0.146,0.02,0.496,0.495,0.001,0.529,0.542,-0.013,101.51,103.66,-2.15,0.459,0.461,-0.002
Phoenix Suns,"Chriss, Marquese",42.0,42,0.0,16.0,16,0.0,26.0,26,0.0,0.381,0.381,0.0,890.0,1131.0,-241.0,104.7,101.0,3.7,109.0,108.5,0.5,-4.3,-7.5,3.2,0.557,0.521,0.036,1.37,1.25,0.12,16.3,14.6,1.7,0.268,0.228,0.04,0.753,0.769,-0.016,0.513,0.49,0.023,0.158,0.151,0.007,0.507,0.486,0.021,0.546,0.53,0.016,102.63,102.95,-0.32,0.475,0.448,0.027
Phoenix Suns,"Daniels, Troy",42.0,42,0.0,16.0,16,0.0,26.0,26,0.0,0.381,0.381,0.0,769.0,1252.0,-483.0,103.5,102.1,1.4,107.5,109.5,-2.0,-4.0,-7.4,3.4,0.578,0.514,0.064,1.51,1.21,0.3,16.0,15.0,1.0,0.237,0.251,-0.014,0.766,0.759,0.007,0.494,0.503,-0.009,0.14,0.162,-0.022,0.491,0.498,-0.007,0.534,0.539,-0.005,101.22,103.79,-2.57,0.469,0.455,0.014
Phoenix Suns,"Dudley, Jared",16.0,42,-26.0,3.0,16,-13.0,13.0,26,-13.0,0.188,0.381,-0.193,205.0,1816.0,-1611.0,112.0,101.6,10.4,100.2,109.7,-9.5,11.8,-8.1,19.9,0.511,0.54,-0.029,1.78,1.27,0.51,15.5,15.4,0.1,0.239,0.246,-0.007,0.782,0.76,0.022,0.488,0.501,-0.013,0.114,0.158,-0.044,0.516,0.493,0.023,0.563,0.534,0.029,102.66,102.83,-0.17,0.545,0.451,0.094
Phoenix Suns,"House, Danuel",9.0,18,-9.0,3.0,8,-5.0,6.0,10,-4.0,0.333,0.444,-0.111,113.0,751.0,-638.0,111.8,100.1,11.7,98.3,108.9,-10.6,13.5,-8.8,22.3,0.593,0.571,0.022,1.59,1.36,0.23,17.1,15.7,1.4,0.222,0.254,-0.032,0.794,0.734,0.06,0.512,0.488,0.024,0.142,0.153,-0.011,0.533,0.477,0.056,0.588,0.52,0.068,101.28,99.72,1.56,0.564,0.441,0.123
Phoenix Suns,"Jackson, Josh",41.0,42,-1.0,15.0,16,-1.0,26.0,26,0.0,0.366,0.381,-0.015,898.0,1123.0,-225.0,99.0,105.6,-6.6,110.0,107.7,2.3,-11.1,-2.1,-9.0,0.505,0.561,-0.056,1.17,1.42,-0.25,14.0,16.4,-2.4,0.238,0.251,-0.013,0.746,0.774,-0.028,0.485,0.512,-0.027,0.154,0.154,0.0,0.476,0.511,-0.035,0.518,0.553,-0.035,104.1,101.78,2.32,0.419,0.491,-0.072
Phoenix Suns,"James, Mike",32.0,42,-10.0,10.0,16,-6.0,22.0,26,-4.0,0.313,0.381,-0.068,669.0,1352.0,-683.0,104.4,101.8,2.6,106.1,110.1,-4.0,-1.7,-8.3,6.6,0.496,0.559,-0.063,1.37,1.28,0.09,14.5,15.8,-1.3,0.244,0.246,-0.002,0.776,0.755,0.021,0.502,0.499,0.003,0.138,0.162,-0.024,0.493,0.496,-0.003,0.535,0.539,-0.004,104.94,101.76,3.18,0.48,0.45,0.03
Phoenix Suns,"Jones Jr., Derrick",6.0,42,-36.0,0.0,16,-16.0,6.0,26,-20.0,0.0,0.381,-0.381,33.0,1988.0,-1955.0,102.9,102.6,0.3,103.6,108.8,-5.2,-0.6,-6.2,5.6,0.5,0.538,-0.038,0.8,1.32,-0.52,13.1,15.4,-2.3,0.286,0.245,0.041,0.885,0.76,0.125,0.574,0.499,0.075,0.209,0.153,0.056,0.509,0.495,0.014,0.57,0.537,0.033,105.74,102.76,2.98,0.473,0.46,0.013
Phoenix Suns,"Len, Alex",37.0,42,-5.0,16.0,16,0.0,21.0,26,-5.0,0.432,0.381,0.051,776.0,1245.0,-469.0,102.8,102.5,0.3,108.1,109.2,-1.1,-5.2,-6.6,1.4,0.546,0.532,0.014,1.36,1.28,0.08,15.3,15.4,-0.1,0.234,0.253,-0.019,0.781,0.749,0.032,0.509,0.494,0.015,0.146,0.159,-0.013,0.488,0.499,-0.011,0.537,0.537,0.0,103.18,102.58,0.6,0.471,0.454,0.017
Phoenix Suns,"Monroe, Greg",14.0,33,-19.0,3.0,13,-10.0,11.0,20,-9.0,0.214,0.394,-0.18,337.0,1252.0,-915.0,102.8,102.5,0.3,114.5,107.0,7.5,-11.7,-4.5,-7.2,0.565,0.541,0.024,1.34,1.37,-0.03,16.4,15.6,0.8,0.249,0.249,0.0,0.746,0.756,-0.01,0.485,0.499,-0.014,0.162,0.15,0.012,0.502,0.495,0.007,0.542,0.533,0.009,100.69,102.18,-1.49,0.424,0.468,-0.044
Phoenix Suns,"Peters, Alec",2.0,42,-40.0,0.0,16,-16.0,2.0,26,-24.0,0.0,0.381,-0.381,14.0,2007.0,-1993.0,73.8,102.9,-29.1,106.4,108.8,-2.4,-32.6,-5.9,-26.7,0.375,0.538,-0.163,0.43,1.32,-0.89,8.2,15.4,-7.2,0.077,0.247,-0.17,0.818,0.762,0.056,0.417,0.5,-0.083,0.215,0.153,0.062,0.413,0.496,-0.083,0.452,0.538,-0.086,107.47,102.78,4.69,0.221,0.462,-0.241
Phoenix Suns,"Ulis, Tyler",41.0,42,-1.0,16.0,16,0.0,25.0,26,-1.0,0.39,0.381,0.009,977.0,1044.0,-67.0,99.8,105.2,-5.4,110.1,107.5,2.6,-10.3,-2.3,-8.0,0.541,0.534,0.007,1.23,1.39,-0.16,15.4,15.3,0.1,0.238,0.252,-0.014,0.759,0.764,-0.005,0.497,0.502,-0.005,0.164,0.145,0.019,0.491,0.499,-0.008,0.531,0.543,-0.012,101.4,104.13,-2.73,0.441,0.478,-0.037
Phoenix Suns,"Warren, TJ",41.0,42,-1.0,16.0,16,0.0,25.0,26,-1.0,0.39,0.381,0.009,1314.0,707.0,607.0,103.9,100.3,3.6,109.0,108.3,0.7,-5.1,-8.0,2.9,0.541,0.529,0.012,1.39,1.17,0.22,15.8,14.6,1.2,0.257,0.224,0.033,0.756,0.773,-0.017,0.505,0.491,0.014,0.151,0.16,-0.009,0.498,0.491,0.007,0.539,0.534,0.005,102.06,104.2,-2.14,0.471,0.439,0.032
Portland Trail Blazers,"Aminu, Al-Farouq",27.0,40,-13.0,13.0,22,-9.0,14.0,18,-4.0,0.481,0.55,-0.069,819.0,1111.0,-292.0,106.8,101.0,5.8,104.4,101.9,2.5,2.4,-0.9,3.3,0.502,0.474,0.028,1.54,1.14,0.4,15.4,14.1,1.3,0.209,0.244,-0.035,0.777,0.801,-0.024,0.495,0.527,-0.032,0.129,0.159,-0.03,0.516,0.496,0.02,0.555,0.534,0.021,98.97,98.83,0.14,0.51,0.498,0.012
Portland Trail Blazers,"Collins, Zach",24.0,40,-16.0,14.0,22,-8.0,10.0,18,-8.0,0.583,0.55,0.033,337.0,1593.0,-1256.0,106.5,102.8,3.7,102.6,103.0,-0.4,3.9,-0.2,4.1,0.489,0.486,0.003,1.32,1.28,0.04,15.5,14.4,1.1,0.256,0.223,0.033,0.803,0.788,0.015,0.535,0.509,0.026,0.153,0.145,0.008,0.536,0.498,0.038,0.558,0.54,0.018,96.52,99.39,-2.87,0.517,0.501,0.016
Portland Trail Blazers,"Connaughton, Pat",40.0,40,0.0,22.0,22,0.0,18.0,18,0.0,0.55,0.55,0.0,799.0,1131.0,-332.0,106.3,101.4,4.9,103.9,102.3,1.6,2.4,-0.9,3.3,0.478,0.493,-0.015,1.32,1.26,0.06,14.9,14.4,0.5,0.248,0.216,0.032,0.805,0.781,0.024,0.535,0.498,0.037,0.146,0.146,0.0,0.524,0.49,0.034,0.556,0.534,0.022,99.01,98.81,0.2,0.514,0.496,0.018
Portland Trail Blazers,"Davis, Ed",40.0,40,0.0,22.0,22,0.0,18.0,18,0.0,0.55,0.55,0.0,720.0,1210.0,-490.0,104.9,102.6,2.3,101.0,104.1,-3.1,3.9,-1.5,5.4,0.409,0.534,-0.125,1.07,1.42,-0.35,12.7,15.7,-3.0,0.281,0.198,0.083,0.787,0.794,-0.007,0.542,0.496,0.046,0.152,0.143,0.009,0.507,0.503,0.004,0.541,0.544,-0.003,97.14,99.93,-2.79,0.519,0.495,0.024
Portland Trail Blazers,"Harkless, Maurice",33.0,40,-7.0,19.0,22,-3.0,14.0,18,-4.0,0.576,0.55,0.026,719.0,1211.0,-492.0,101.6,104.5,-2.9,103.2,102.8,0.4,-1.5,1.7,-3.2,0.508,0.474,0.034,1.15,1.39,-0.24,14.8,14.5,0.3,0.243,0.221,0.022,0.785,0.795,-0.01,0.52,0.509,0.011,0.166,0.134,0.032,0.501,0.506,-0.005,0.542,0.543,-0.001,99.39,98.59,0.8,0.494,0.509,-0.015
Portland Trail Blazers,"Layman, Jake",18.0,40,-22.0,10.0,22,-12.0,8.0,18,-10.0,0.556,0.55,0.006,111.0,1819.0,-1708.0,96.0,103.9,-7.9,106.7,102.7,4.0,-10.7,1.2,-11.9,0.506,0.485,0.021,1.25,1.29,-0.04,15.0,14.6,0.4,0.194,0.231,-0.037,0.75,0.793,-0.043,0.463,0.516,-0.053,0.153,0.146,0.007,0.49,0.505,-0.015,0.517,0.544,-0.027,97.52,98.97,-1.45,0.438,0.507,-0.069
Portland Trail Blazers,"Leonard, Meyers",13.0,40,-27.0,5.0,22,-17.0,8.0,18,-10.0,0.385,0.55,-0.165,136.0,1794.0,-1658.0,103.8,103.4,0.4,111.4,102.3,9.1,-7.7,1.1,-8.8,0.486,0.486,0.0,1.33,1.28,0.05,14.6,14.6,0.0,0.133,0.236,-0.103,0.856,0.787,0.069,0.481,0.516,-0.035,0.136,0.147,-0.011,0.517,0.503,0.014,0.564,0.541,0.023,101.02,98.73,2.29,0.45,0.508,-0.058
Portland Trail Blazers,"Lillard, Damian",33.0,40,-7.0,17.0,22,-5.0,16.0,18,-2.0,0.515,0.55,-0.035,1211.0,719.0,492.0,104.2,102.2,2.0,102.5,103.7,-1.2,1.7,-1.6,3.3,0.497,0.467,0.03,1.35,1.18,0.17,14.9,14.1,0.8,0.218,0.247,-0.029,0.81,0.759,0.051,0.517,0.508,0.009,0.141,0.154,-0.013,0.506,0.502,0.004,0.548,0.535,0.013,99.98,97.05,2.93,0.513,0.486,0.027
Portland Trail Blazers,"McCollum, CJ",39.0,40,-1.0,21.0,22,-1.0,18.0,18,0.0,0.538,0.55,-0.012,1429.0,501.0,928.0,103.9,102.1,1.8,104.2,99.3,4.9,-0.2,2.7,-2.9,0.5,0.445,0.055,1.37,1.07,0.3,15.1,13.3,1.8,0.224,0.245,-0.021,0.787,0.802,-0.015,0.505,0.537,-0.032,0.142,0.158,-0.016,0.505,0.503,0.002,0.544,0.541,0.003,99.3,97.73,1.57,0.498,0.521,-0.023
Portland Trail Blazers,"Napier, Shabazz",34.0,40,-6.0,19.0,22,-3.0,15.0,18,-3.0,0.559,0.55,0.009,715.0,1215.0,-500.0,102.3,104.1,-1.8,100.0,104.6,-4.6,2.3,-0.5,2.8,0.438,0.514,-0.076,1.13,1.38,-0.25,13.2,15.4,-2.2,0.228,0.229,-0.001,0.769,0.804,-0.035,0.504,0.519,-0.015,0.148,0.145,0.003,0.496,0.509,-0.013,0.537,0.546,-0.009,97.88,99.48,-1.6,0.517,0.496,0.021
Portland Trail Blazers,"Nurkic, Jusuf",37.0,40,-3.0,21.0,22,-1.0,16.0,18,-2.0,0.568,0.55,0.018,1012.0,918.0,94.0,102.0,105.0,-3.0,101.6,104.4,-2.8,0.4,0.6,-0.2,0.537,0.432,0.105,1.41,1.15,0.26,15.8,13.3,2.5,0.209,0.251,-0.042,0.786,0.797,-0.011,0.5,0.528,-0.028,0.145,0.147,-0.002,0.499,0.511,-0.012,0.539,0.547,-0.008,99.97,97.7,2.27,0.507,0.5,0.007
Portland Trail Blazers,"Swanigan, Caleb",15.0,40,-25.0,8.0,22,-14.0,7.0,18,-11.0,0.533,0.55,-0.017,133.0,1797.0,-1664.0,94.9,104.1,-9.2,103.3,102.9,0.4,-8.4,1.2,-9.6,0.549,0.482,0.067,1.0,1.32,-0.32,14.1,14.7,-0.6,0.294,0.224,0.07,0.791,0.791,0.0,0.533,0.512,0.021,0.185,0.143,0.042,0.461,0.507,-0.046,0.503,0.546,-0.043,96.02,99.1,-3.08,0.457,0.506,-0.049
Portland Trail Blazers,"Turner, Evan",40.0,40,0.0,22.0,22,0.0,18.0,18,0.0,0.55,0.55,0.0,1067.0,863.0,204.0,101.5,105.8,-4.3,103.8,101.8,2.0,-2.3,4.0,-6.3,0.457,0.521,-0.064,1.18,1.41,-0.23,13.5,16.0,-2.5,0.228,0.23,-0.002,0.778,0.807,-0.029,0.506,0.522,-0.016,0.145,0.148,-0.003,0.489,0.524,-0.035,0.531,0.557,-0.026,98.93,98.84,0.09,0.486,0.525,-0.039
Portland Trail Blazers,"Vonleh, Noah",27.0,40,-13.0,14.0,22,-8.0,13.0,18,-5.0,0.519,0.55,-0.031,442.0,1488.0,-1046.0,100.8,104.2,-3.4,100.8,103.6,-2.8,0.0,0.6,-0.6,0.501,0.482,0.019,1.29,1.29,0.0,15.0,14.5,0.5,0.219,0.232,-0.013,0.828,0.78,0.048,0.532,0.508,0.024,0.15,0.145,0.005,0.495,0.507,-0.012,0.534,0.545,-0.011,97.69,99.25,-1.56,0.506,0.503,0.003
Sacramento Kings,"Bogdanovic, Bogdan",36.0,39,-3.0,12.0,13,-1.0,24.0,26,-2.0,0.333,0.333,0.0,932.0,945.0,-13.0,100.2,100.5,-0.3,111.7,108.8,2.9,-11.5,-8.3,-3.2,0.553,0.532,0.021,1.45,1.45,0.0,16.6,16.0,0.6,0.202,0.235,-0.033,0.78,0.748,0.032,0.478,0.484,-0.006,0.149,0.145,0.004,0.505,0.498,0.007,0.534,0.522,0.012,96.52,96.59,-0.07,0.436,0.451,-0.015
Sacramento Kings,"Carter, Vince",24.0,39,-15.0,9.0,13,-4.0,15.0,26,-11.0,0.375,0.333,0.042,364.0,1513.0,-1149.0,103.2,99.6,3.6,107.0,111.0,-4.0,-3.8,-11.4,7.6,0.585,0.532,0.053,1.42,1.46,-0.04,17.2,16.0,1.2,0.188,0.226,-0.038,0.751,0.766,-0.015,0.47,0.483,-0.013,0.158,0.144,0.014,0.53,0.495,0.035,0.562,0.52,0.042,96.79,96.5,0.29,0.485,0.434,0.051
Sacramento Kings,"Cauley-Stein, Willie",36.0,39,-3.0,12.0,13,-1.0,24.0,26,-2.0,0.333,0.333,0.0,938.0,939.0,-1.0,99.7,101.0,-1.3,109.4,111.1,-1.7,-9.7,-10.1,0.4,0.561,0.523,0.038,1.47,1.44,0.03,16.9,15.6,1.3,0.213,0.224,-0.011,0.772,0.755,0.017,0.478,0.484,-0.006,0.152,0.142,0.01,0.504,0.499,0.005,0.529,0.526,0.003,96.59,96.53,0.06,0.445,0.442,0.003
Sacramento Kings,"Cooley, Jack",1.0,39,-38.0,0.0,13,-13.0,1.0,26,-25.0,0.0,0.333,-0.333,2.0,1875.0,-1873.0,173.6,100.3,73.3,0.0,110.4,-110.4,173.6,-10.1,183.7,1.0,0.542,0.458,0.0,1.45,-1.45,25.8,16.3,9.5,0.0,0.219,-0.219,1.0,0.763,0.237,0.667,0.481,0.186,0.0,0.147,-0.147,0.75,0.501,0.249,0.868,0.528,0.34,101.4,96.55,4.85,0.0,0.443,-0.443
Sacramento Kings,"Fox, De'Aaron",32.0,39,-7.0,11.0,13,-2.0,21.0,26,-5.0,0.344,0.333,0.011,827.0,1050.0,-223.0,98.6,101.8,-3.2,112.3,108.6,3.7,-13.7,-6.8,-6.9,0.543,0.542,0.001,1.49,1.42,0.07,16.2,16.3,-0.1,0.209,0.227,-0.018,0.745,0.778,-0.033,0.465,0.494,-0.029,0.142,0.151,-0.009,0.495,0.507,-0.012,0.517,0.537,-0.02,98.23,95.24,2.99,0.425,0.458,-0.033
Sacramento Kings,"Hield, Buddy",37.0,39,-2.0,13.0,13,0.0,24.0,26,-2.0,0.351,0.333,0.018,877.0,1000.0,-123.0,103.5,97.6,5.9,106.2,113.8,-7.6,-2.8,-16.2,13.4,0.553,0.532,0.021,1.56,1.36,0.2,17.2,15.5,1.7,0.218,0.219,-0.001,0.772,0.755,0.017,0.493,0.47,0.023,0.145,0.149,-0.004,0.522,0.484,0.038,0.545,0.513,0.032,96.4,96.7,-0.3,0.481,0.41,0.071
Sacramento Kings,"Hill, George",33.0,39,-6.0,11.0,13,-2.0,22.0,26,-4.0,0.333,0.333,0.0,893.0,984.0,-91.0,100.0,100.6,-0.6,113.0,107.8,5.2,-13.0,-7.2,-5.8,0.535,0.548,-0.013,1.36,1.54,-0.18,16.1,16.5,-0.4,0.24,0.2,0.04,0.779,0.749,0.03,0.498,0.466,0.032,0.156,0.139,0.017,0.499,0.504,-0.005,0.526,0.53,-0.004,95.29,97.71,-2.42,0.43,0.456,-0.026
Sacramento Kings,"Jackson, Justin",27.0,39,-12.0,7.0,13,-6.0,20.0,26,-6.0,0.259,0.333,-0.074,467.0,1410.0,-943.0,97.6,101.2,-3.6,107.3,111.2,-3.9,-9.7,-10.0,0.3,0.522,0.549,-0.027,1.35,1.48,-0.13,15.4,16.6,-1.2,0.205,0.224,-0.019,0.716,0.78,-0.064,0.455,0.49,-0.035,0.147,0.147,0.0,0.492,0.505,-0.013,0.515,0.532,-0.017,96.52,96.57,-0.05,0.438,0.445,-0.007
Sacramento Kings,"Koufos, Kosta",38.0,39,-1.0,12.0,13,-1.0,26.0,26,0.0,0.316,0.333,-0.017,691.0,1186.0,-495.0,95.9,102.9,-7.0,110.2,110.3,-0.1,-14.3,-7.4,-6.9,0.551,0.538,0.013,1.58,1.39,0.19,15.8,16.6,-0.8,0.218,0.219,-0.001,0.739,0.778,-0.039,0.466,0.49,-0.024,0.131,0.156,-0.025,0.469,0.521,-0.052,0.493,0.549,-0.056,96.07,96.84,-0.77,0.415,0.459,-0.044
Sacramento Kings,"Labissiere, Skal",34.0,39,-5.0,11.0,13,-2.0,23.0,26,-3.0,0.324,0.333,-0.009,561.0,1316.0,-755.0,102.9,99.2,3.7,109.8,110.4,-0.6,-7.0,-11.2,4.2,0.494,0.564,-0.07,1.35,1.5,-0.15,15.4,16.7,-1.3,0.233,0.213,0.02,0.76,0.765,-0.005,0.49,0.477,0.013,0.149,0.146,0.003,0.509,0.498,0.011,0.538,0.523,0.015,97.42,96.19,1.23,0.461,0.436,0.025
Sacramento Kings,"Mason, Frank",29.0,39,-10.0,9.0,13,-4.0,20.0,26,-6.0,0.31,0.333,-0.023,539.0,1338.0,-799.0,105.8,98.2,7.6,107.1,111.5,-4.4,-1.3,-13.3,12.0,0.551,0.539,0.012,1.59,1.4,0.19,17.0,16.0,1.0,0.224,0.217,0.007,0.745,0.77,-0.025,0.481,0.481,0.0,0.14,0.15,-0.01,0.523,0.493,0.03,0.553,0.518,0.035,95.01,97.18,-2.17,0.49,0.425,0.065
Sacramento Kings,"Papagiannis, Georgios",9.0,39,-30.0,1.0,13,-12.0,8.0,26,-18.0,0.111,0.333,-0.222,70.0,1807.0,-1737.0,116.2,99.7,16.5,117.8,110.0,7.8,-1.6,-10.3,8.7,0.53,0.543,-0.013,2.06,1.43,0.63,17.6,16.2,1.4,0.279,0.217,0.062,0.745,0.764,-0.019,0.5,0.48,0.02,0.116,0.148,-0.032,0.556,0.499,0.057,0.581,0.526,0.055,96.2,96.57,-0.37,0.503,0.441,0.062
Sacramento Kings,"Randolph, Zach",35.0,39,-4.0,12.0,13,-1.0,23.0,26,-3.0,0.343,0.333,0.01,894.0,983.0,-89.0,99.5,101.1,-1.6,114.0,106.8,7.2,-14.5,-5.7,-8.8,0.532,0.551,-0.019,1.36,1.54,-0.18,16.0,16.6,-0.6,0.227,0.211,0.016,0.788,0.741,0.047,0.495,0.468,0.027,0.153,0.141,0.012,0.501,0.502,-0.001,0.526,0.53,-0.004,96.42,96.68,-0.26,0.418,0.468,-0.05
Sacramento Kings,"Richardson, Malachi",21.0,39,-18.0,5.0,13,-8.0,16.0,26,-10.0,0.238,0.333,-0.095,277.0,1600.0,-1323.0,102.8,99.9,2.9,106.8,110.8,-4.0,-4.0,-10.9,6.9,0.527,0.545,-0.018,1.76,1.41,0.35,15.9,16.4,-0.5,0.207,0.221,-0.014,0.728,0.769,-0.041,0.449,0.487,-0.038,0.118,0.152,-0.034,0.491,0.503,-0.012,0.524,0.529,-0.005,97.6,96.38,1.22,0.469,0.439,0.03
