TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,EFG_PCT_ON,EFG_PCT_OFF,EFG_PCT_DIFF,FTA_RATE_ON,FTA_RATE_OFF,FTA_RATE_DIFF,TM_TOV_PCT_ON,TM_TOV_PCT_OFF,TM_TOV_PCT_DIFF,OREB_PCT_ON,OREB_PCT_OFF,OREB_PCT_DIFF,OPP_EFG_PCT_ON,OPP_EFG_PCT_OFF,OPP_EFG_PCT_DIFF,OPP_FTA_RATE_ON,OPP_FTA_RATE_OFF,OPP_FTA_RATE_DIFF,OPP_TOV_PCT_ON,OPP_TOV_PCT_OFF,OPP_TOV_PCT_DIFF,OPP_OREB_PCT_ON,OPP_OREB_PCT_OFF,OPP_OREB_PCT_DIFF
Portland Trail Blazers,"Aminu, Al-Farouq",26.0,39,-13.0,12.0,21,-9.0,14.0,18,-4.0,0.462,0.538,-0.076,788.0,1094.0,-306.0,0.514,0.494,0.02,0.247,0.24,0.007,0.128,0.158,-0.03,0.205,0.246,-0.041,0.505,0.498,0.007,0.268,0.252,0.016,0.135,0.134,0.001,0.222,0.198,0.024
Portland Trail Blazers,"Collins, Zach",23.0,39,-16.0,13.0,21,-8.0,10.0,18,-8.0,0.565,0.538,0.027,315.0,1567.0,-1252.0,0.531,0.496,0.035,0.197,0.252,-0.055,0.153,0.144,0.009,0.259,0.223,0.036,0.502,0.501,0.001,0.303,0.251,0.052,0.142,0.133,0.009,0.19,0.212,-0.022
Portland Trail Blazers,"Connaughton, Pat",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,769.0,1113.0,-344.0,0.521,0.488,0.033,0.224,0.256,-0.032,0.145,0.146,-0.001,0.25,0.215,0.035,0.498,0.503,-0.005,0.29,0.238,0.052,0.131,0.137,-0.006,0.193,0.219,-0.026
Portland Trail Blazers,"Davis, Ed",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,697.0,1185.0,-488.0,0.503,0.502,0.001,0.201,0.268,-0.067,0.152,0.142,0.01,0.283,0.197,0.086,0.487,0.509,-0.022,0.289,0.242,0.047,0.142,0.13,0.012,0.213,0.205,0.008
Portland Trail Blazers,"Harkless, Maurice",32.0,39,-7.0,18.0,21,-3.0,14.0,18,-4.0,0.563,0.538,0.025,701.0,1181.0,-480.0,0.497,0.505,-0.008,0.246,0.241,0.005,0.164,0.135,0.029,0.246,0.219,0.027,0.502,0.5,0.002,0.26,0.258,0.002,0.14,0.131,0.009,0.216,0.203,0.013
Portland Trail Blazers,"Layman, Jake",17.0,39,-22.0,9.0,21,-12.0,8.0,18,-10.0,0.529,0.538,-0.009,109.0,1773.0,-1664.0,0.495,0.503,-0.008,0.176,0.247,-0.071,0.156,0.145,0.011,0.2,0.231,-0.031,0.508,0.501,0.007,0.287,0.257,0.03,0.146,0.134,0.012,0.244,0.206,0.038
Portland Trail Blazers,"Leonard, Meyers",13.0,39,-26.0,5.0,21,-16.0,8.0,18,-10.0,0.385,0.538,-0.153,136.0,1746.0,-1610.0,0.517,0.501,0.016,0.229,0.244,-0.015,0.136,0.146,-0.01,0.133,0.236,-0.103,0.569,0.496,0.073,0.327,0.254,0.073,0.145,0.134,0.011,0.144,0.213,-0.069
Portland Trail Blazers,"Lillard, Damian",33.0,39,-6.0,17.0,21,-4.0,16.0,18,-2.0,0.515,0.538,-0.023,1211.0,671.0,540.0,0.506,0.496,0.01,0.261,0.209,0.052,0.141,0.154,-0.013,0.218,0.248,-0.03,0.503,0.497,0.006,0.258,0.261,-0.003,0.133,0.137,-0.004,0.19,0.241,-0.051
Portland Trail Blazers,"McCollum, CJ",38.0,39,-1.0,20.0,21,-1.0,18.0,18,0.0,0.526,0.538,-0.012,1397.0,485.0,912.0,0.503,0.499,0.004,0.24,0.25,-0.01,0.142,0.158,-0.016,0.222,0.249,-0.027,0.51,0.475,0.035,0.258,0.261,-0.003,0.132,0.14,-0.008,0.213,0.196,0.017
Portland Trail Blazers,"Napier, Shabazz",33.0,39,-6.0,18.0,21,-3.0,15.0,18,-3.0,0.545,0.538,0.007,681.0,1201.0,-520.0,0.49,0.509,-0.019,0.248,0.24,0.008,0.148,0.145,0.003,0.229,0.229,0.0,0.492,0.506,-0.014,0.241,0.269,-0.028,0.147,0.128,0.019,0.229,0.196,0.033
Portland Trail Blazers,"Nurkic, Jusuf",36.0,39,-3.0,20.0,21,-1.0,16.0,18,-2.0,0.556,0.538,0.018,989.0,893.0,96.0,0.497,0.508,-0.011,0.265,0.219,0.046,0.144,0.147,-0.003,0.208,0.253,-0.045,0.497,0.506,-0.009,0.222,0.303,-0.081,0.132,0.138,-0.006,0.214,0.202,0.012
Portland Trail Blazers,"Swanigan, Caleb",15.0,39,-24.0,8.0,21,-13.0,7.0,18,-11.0,0.533,0.538,-0.005,133.0,1749.0,-1616.0,0.461,0.505,-0.044,0.276,0.24,0.036,0.185,0.143,0.042,0.294,0.224,0.07,0.523,0.5,0.023,0.276,0.258,0.018,0.154,0.133,0.021,0.209,0.208,0.001
Portland Trail Blazers,"Turner, Evan",39.0,39,0.0,21.0,21,0.0,18.0,18,0.0,0.538,0.538,0.0,1046.0,836.0,210.0,0.487,0.521,-0.034,0.26,0.221,0.039,0.144,0.147,-0.003,0.227,0.231,-0.004,0.498,0.504,-0.006,0.259,0.259,0.0,0.128,0.142,-0.014,0.221,0.191,0.03
Portland Trail Blazers,"Vonleh, Noah",26.0,39,-13.0,13.0,21,-8.0,13.0,18,-5.0,0.5,0.538,-0.038,440.0,1442.0,-1002.0,0.496,0.504,-0.008,0.234,0.245,-0.011,0.151,0.144,0.007,0.22,0.231,-0.011,0.489,0.505,-0.016,0.199,0.277,-0.078,0.115,0.14,-0.025,0.17,0.22,-0.05
Sacramento Kings,"Bogdanovic, Bogdan",36.0,39,-3.0,12.0,13,-1.0,24.0,26,-2.0,0.333,0.333,0.0,932.0,945.0,-13.0,0.505,0.498,0.007,0.213,0.191,0.022,0.149,0.145,0.004,0.202,0.235,-0.033,0.562,0.539,0.023,0.275,0.233,0.042,0.15,0.152,-0.002,0.22,0.252,-0.032
Sacramento Kings,"Carter, Vince",24.0,39,-15.0,9.0,13,-4.0,15.0,26,-11.0,0.375,0.333,0.042,364.0,1513.0,-1149.0,0.53,0.495,0.035,0.263,0.188,0.075,0.158,0.144,0.014,0.188,0.226,-0.038,0.542,0.552,-0.01,0.262,0.251,0.011,0.166,0.148,0.018,0.249,0.234,0.015
Sacramento Kings,"Cauley-Stein, Willie",36.0,39,-3.0,12.0,13,-1.0,24.0,26,-2.0,0.333,0.333,0.0,938.0,939.0,-1.0,0.504,0.499,0.005,0.2,0.204,-0.004,0.152,0.142,0.01,0.213,0.224,-0.011,0.554,0.546,0.008,0.266,0.241,0.025,0.162,0.14,0.022,0.228,0.245,-0.017
Sacramento Kings,"Cooley, Jack",1.0,39,-38.0,0.0,13,-13.0,1.0,26,-25.0,0.0,0.333,-0.333,2.0,1875.0,-1873.0,0.75,0.501,0.249,1.0,0.201,0.799,0.0,0.147,-0.147,0.0,0.219,-0.219,0.0,0.55,-0.55,2.0,0.253,1.747,0.515,0.151,0.364,0.0,0.237,-0.237
Sacramento Kings,"Fox, De'Aaron",32.0,39,-7.0,11.0,13,-2.0,21.0,26,-5.0,0.344,0.333,0.011,827.0,1050.0,-223.0,0.495,0.507,-0.012,0.196,0.207,-0.011,0.142,0.151,-0.009,0.209,0.227,-0.018,0.555,0.546,0.009,0.259,0.249,0.01,0.147,0.154,-0.007,0.255,0.222,0.033
Sacramento Kings,"Hield, Buddy",37.0,39,-2.0,13.0,13,0.0,24.0,26,-2.0,0.351,0.333,0.018,877.0,1000.0,-123.0,0.522,0.484,0.038,0.184,0.218,-0.034,0.145,0.149,-0.004,0.218,0.219,-0.001,0.532,0.567,-0.035,0.229,0.276,-0.047,0.153,0.15,0.003,0.228,0.245,-0.017
Sacramento Kings,"Hill, George",33.0,39,-6.0,11.0,13,-2.0,22.0,26,-4.0,0.333,0.333,0.0,893.0,984.0,-91.0,0.499,0.504,-0.005,0.189,0.214,-0.025,0.156,0.139,0.017,0.24,0.2,0.04,0.562,0.54,0.022,0.259,0.249,0.01,0.14,0.161,-0.021,0.221,0.251,-0.03
Sacramento Kings,"Jackson, Justin",27.0,39,-12.0,7.0,13,-6.0,20.0,26,-6.0,0.259,0.333,-0.074,467.0,1410.0,-943.0,0.492,0.505,-0.013,0.194,0.204,-0.01,0.147,0.147,0.0,0.205,0.224,-0.019,0.528,0.558,-0.03,0.196,0.274,-0.078,0.159,0.149,0.01,0.284,0.22,0.064
Sacramento Kings,"Koufos, Kosta",38.0,39,-1.0,12.0,13,-1.0,26.0,26,0.0,0.316,0.333,-0.017,691.0,1186.0,-495.0,0.469,0.521,-0.052,0.185,0.212,-0.027,0.131,0.156,-0.025,0.218,0.219,-0.001,0.534,0.56,-0.026,0.241,0.261,-0.02,0.143,0.156,-0.013,0.261,0.222,0.039
Sacramento Kings,"Labissiere, Skal",34.0,39,-5.0,11.0,13,-2.0,23.0,26,-3.0,0.324,0.333,-0.009,561.0,1316.0,-755.0,0.509,0.498,0.011,0.195,0.205,-0.01,0.149,0.146,0.003,0.233,0.213,0.02,0.546,0.552,-0.006,0.219,0.269,-0.05,0.143,0.155,-0.012,0.24,0.235,0.005
Sacramento Kings,"Mason, Frank",29.0,39,-10.0,9.0,13,-4.0,20.0,26,-6.0,0.31,0.333,-0.023,539.0,1338.0,-799.0,0.523,0.493,0.03,0.217,0.196,0.021,0.14,0.15,-0.01,0.224,0.217,0.007,0.538,0.555,-0.017,0.224,0.265,-0.041,0.162,0.147,0.015,0.255,0.23,0.025
Sacramento Kings,"Papagiannis, Georgios",9.0,39,-30.0,1.0,13,-12.0,8.0,26,-18.0,0.111,0.333,-0.222,70.0,1807.0,-1737.0,0.556,0.499,0.057,0.209,0.202,0.007,0.116,0.148,-0.032,0.279,0.217,0.062,0.599,0.548,0.051,0.165,0.257,-0.092,0.147,0.151,-0.004,0.255,0.236,0.019
Sacramento Kings,"Randolph, Zach",35.0,39,-4.0,12.0,13,-1.0,23.0,26,-3.0,0.343,0.333,0.01,894.0,983.0,-89.0,0.501,0.502,-0.001,0.196,0.207,-0.011,0.153,0.141,0.012,0.227,0.211,0.016,0.571,0.531,0.04,0.264,0.244,0.02,0.138,0.163,-0.025,0.212,0.259,-0.047
Sacramento Kings,"Richardson, Malachi",21.0,39,-18.0,5.0,13,-8.0,16.0,26,-10.0,0.238,0.333,-0.095,277.0,1600.0,-1323.0,0.491,0.503,-0.012,0.259,0.192,0.067,0.118,0.152,-0.034,0.207,0.221,-0.014,0.553,0.55,0.003,0.258,0.253,0.005,0.192,0.144,0.048,0.272,0.231,0.041
Sacramento Kings,"Sampson, JaKarr",6.0,39,-33.0,1.0,13,-12.0,5.0,26,-21.0,0.167,0.333,-0.166,102.0,1775.0,-1673.0,0.541,0.499,0.042,0.186,0.203,-0.017,0.167,0.146,0.021,0.241,0.218,0.023,0.471,0.555,-0.084,0.265,0.253,0.012,0.165,0.15,0.015,0.235,0.237,-0.002
Sacramento Kings,"Temple, Garrett",38.0,39,-1.0,13.0,13,0.0,25.0,26,-1.0,0.342,0.333,0.009,951.0,926.0,25.0,0.483,0.521,-0.038,0.206,0.197,0.009,0.151,0.143,0.008,0.227,0.21,0.017,0.559,0.541,0.018,0.302,0.205,0.097,0.148,0.155,-0.007,0.221,0.253,-0.032
San Antonio Spurs,"Aldridge, LaMarcus",40.0,42,-2.0,27.0,28,-1.0,13.0,14,-1.0,0.675,0.667,0.008,1351.0,665.0,686.0,0.513,0.51,0.003,0.234,0.262,-0.028,0.135,0.161,-0.026,0.247,0.213,0.034,0.508,0.503,0.005,0.228,0.208,0.02,0.135,0.163,-0.028,0.192,0.241,-0.049
San Antonio Spurs,"Anderson, Kyle",34.0,42,-8.0,22.0,28,-6.0,12.0,14,-2.0,0.647,0.667,-0.02,926.0,1090.0,-164.0,0.512,0.512,0.0,0.236,0.248,-0.012,0.138,0.149,-0.011,0.237,0.234,0.003,0.5,0.512,-0.012,0.204,0.237,-0.033,0.138,0.15,-0.012,0.203,0.213,-0.01
San Antonio Spurs,"Bertans, Davis",38.0,42,-4.0,24.0,28,-4.0,14.0,14,0.0,0.632,0.667,-0.035,455.0,1561.0,-1106.0,0.537,0.505,0.032,0.266,0.236,0.03,0.149,0.143,0.006,0.214,0.242,-0.028,0.502,0.508,-0.006,0.245,0.215,0.03,0.165,0.138,0.027,0.233,0.201,0.032
San Antonio Spurs,"Costello, Matt",2.0,42,-40.0,2.0,28,-26.0,0.0,14,-14.0,1.0,0.667,0.333,15.0,2001.0,-1986.0,0.808,0.51,0.298,0.0,0.245,-0.245,0.179,0.144,0.035,0.375,0.235,0.14,0.56,0.506,0.054,0.48,0.22,0.26,0.132,0.145,-0.013,0.308,0.207,0.101
San Antonio Spurs,"Forbes, Bryn",42.0,42,0.0,28.0,28,0.0,14.0,14,0.0,0.667,0.667,0.0,863.0,1153.0,-290.0,0.517,0.508,0.009,0.227,0.255,-0.028,0.143,0.145,-0.002,0.236,0.235,0.001,0.522,0.495,0.027,0.231,0.215,0.016,0.146,0.144,0.002,0.219,0.2,0.019
San Antonio Spurs,"Gasol, Pau",40.0,42,-2.0,27.0,28,-1.0,13.0,14,-1.0,0.675,0.667,0.008,992.0,1024.0,-32.0,0.508,0.516,-0.008,0.216,0.27,-0.054,0.137,0.151,-0.014,0.224,0.247,-0.023,0.496,0.518,-0.022,0.166,0.281,-0.115,0.127,0.161,-0.034,0.211,0.205,0.006
San Antonio Spurs,"Gay, Rudy",34.0,42,-8.0,24.0,28,-4.0,10.0,14,-4.0,0.706,0.667,0.039,771.0,1245.0,-474.0,0.507,0.516,-0.009,0.254,0.236,0.018,0.151,0.14,0.011,0.258,0.222,0.036,0.508,0.506,0.002,0.246,0.207,0.039,0.149,0.142,0.007,0.204,0.21,-0.006
San Antonio Spurs,"Ginobili, Manu",34.0,42,-8.0,24.0,28,-4.0,10.0,14,-4.0,0.706,0.667,0.039,715.0,1301.0,-586.0,0.512,0.513,-0.001,0.291,0.217,0.074,0.146,0.143,0.003,0.244,0.231,0.013,0.516,0.501,0.015,0.242,0.211,0.031,0.143,0.145,-0.002,0.214,0.205,0.009
San Antonio Spurs,"Green, Danny",32.0,42,-10.0,21.0,28,-7.0,11.0,14,-3.0,0.656,0.667,-0.011,855.0,1161.0,-306.0,0.508,0.515,-0.007,0.225,0.256,-0.031,0.138,0.148,-0.01,0.236,0.235,0.001,0.501,0.51,-0.009,0.197,0.24,-0.043,0.139,0.148,-0.009,0.203,0.212,-0.009
San Antonio Spurs,"Hilliard, Darrun",6.0,42,-36.0,5.0,28,-23.0,1.0,14,-13.0,0.833,0.667,0.166,50.0,1966.0,-1916.0,0.574,0.511,0.063,0.239,0.243,-0.004,0.145,0.144,0.001,0.2,0.237,-0.037,0.557,0.505,0.052,0.341,0.219,0.122,0.107,0.146,-0.039,0.209,0.208,0.001
San Antonio Spurs,"Lauvergne, Joffrey",24.0,42,-18.0,15.0,28,-13.0,9.0,14,-5.0,0.625,0.667,-0.042,263.0,1753.0,-1490.0,0.485,0.516,-0.031,0.24,0.243,-0.003,0.18,0.138,0.042,0.238,0.235,0.003,0.53,0.503,0.027,0.259,0.216,0.043,0.161,0.142,0.019,0.234,0.205,0.029
San Antonio Spurs,"Leonard, Kawhi",8.0,42,-34.0,4.0,28,-24.0,4.0,14,-10.0,0.5,0.667,-0.167,181.0,1835.0,-1654.0,0.489,0.515,-0.026,0.218,0.245,-0.027,0.151,0.143,0.008,0.176,0.242,-0.066,0.489,0.508,-0.019,0.167,0.227,-0.06,0.163,0.143,0.02,0.192,0.21,-0.018
San Antonio Spurs,"Mills, Patty",42.0,42,0.0,28.0,28,0.0,14.0,14,0.0,0.667,0.667,0.0,1032.0,984.0,48.0,0.523,0.501,0.022,0.254,0.232,0.022,0.132,0.156,-0.024,0.234,0.237,-0.003,0.519,0.493,0.026,0.246,0.196,0.05,0.14,0.149,-0.009,0.224,0.192,0.032
San Antonio Spurs,"Murray, Dejounte",42.0,42,0.0,28.0,28,0.0,14.0,14,0.0,0.667,0.667,0.0,736.0,1280.0,-544.0,0.5,0.519,-0.019,0.259,0.234,0.025,0.16,0.135,0.025,0.26,0.221,0.039,0.481,0.521,-0.04,0.216,0.225,-0.009,0.149,0.142,0.007,0.179,0.225,-0.046
San Antonio Spurs,"Parker, Tony",17.0,42,-25.0,13.0,28,-15.0,4.0,14,-10.0,0.765,0.667,0.098,369.0,1647.0,-1278.0,0.524,0.51,0.014,0.217,0.249,-0.032,0.141,0.145,-0.004,0.183,0.247,-0.064,0.515,0.505,0.01,0.18,0.231,-0.051,0.152,0.143,0.009,0.211,0.207,0.004
San Antonio Spurs,"Paul, Brandon",39.0,42,-3.0,25.0,28,-3.0,14.0,14,0.0,0.641,0.667,-0.026,441.0,1575.0,-1134.0,0.504,0.514,-0.01,0.277,0.234,0.043,0.165,0.138,0.027,0.218,0.241,-0.023,0.517,0.504,0.013,0.265,0.21,0.055,0.175,0.136,0.039,0.216,0.206,0.01
San Antonio Spurs,"White, Derrick",10.0,42,-32.0,5.0,28,-23.0,5.0,14,-9.0,0.5,0.667,-0.167,64.0,1952.0,-1888.0,0.459,0.514,-0.055,0.294,0.241,0.053,0.17,0.143,0.027,0.262,0.235,0.027,0.378,0.511,-0.133,0.243,0.221,0.022,0.226,0.142,0.084,0.247,0.207,0.04
Oklahoma City Thunder,"Abrines, Alex",36.0,40,-4.0,19.0,22,-3.0,17.0,18,-1.0,0.528,0.55,-0.022,567.0,1373.0,-806.0,0.505,0.517,-0.012,0.309,0.231,0.078,0.147,0.144,0.003,0.249,0.281,-0.032,0.53,0.513,0.017,0.308,0.244,0.064,0.162,0.169,-0.007,0.248,0.219,0.029
Oklahoma City Thunder,"Adams, Steven",35.0,40,-5.0,18.0,22,-4.0,17.0,18,-1.0,0.514,0.55,-0.036,1124.0,816.0,308.0,0.517,0.509,0.008,0.229,0.291,-0.062,0.151,0.136,0.015,0.316,0.207,0.109,0.516,0.521,-0.005,0.253,0.275,-0.022,0.158,0.18,-0.022,0.218,0.241,-0.023
Oklahoma City Thunder,"Anthony, Carmelo",39.0,40,-1.0,21.0,22,-1.0,18.0,18,0.0,0.538,0.55,-0.012,1280.0,660.0,620.0,0.514,0.512,0.002,0.257,0.248,0.009,0.14,0.156,-0.016,0.298,0.219,0.079,0.524,0.505,0.019,0.249,0.288,-0.039,0.166,0.169,-0.003,0.225,0.232,-0.007
Oklahoma City Thunder,"Collison, Nick",8.0,40,-32.0,4.0,22,-18.0,4.0,18,-14.0,0.5,0.55,-0.05,44.0,1896.0,-1852.0,0.58,0.512,0.068,0.185,0.255,-0.07,0.131,0.146,-0.015,0.235,0.272,-0.037,0.5,0.518,-0.018,0.294,0.262,0.032,0.256,0.165,0.091,0.244,0.227,0.017
Oklahoma City Thunder,"Felton, Raymond",40.0,40,0.0,22.0,22,0.0,18.0,18,0.0,0.55,0.55,0.0,683.0,1257.0,-574.0,0.499,0.521,-0.022,0.236,0.263,-0.027,0.14,0.148,-0.008,0.221,0.299,-0.078,0.517,0.518,-0.001,0.279,0.253,0.026,0.161,0.171,-0.01,0.246,0.217,0.029
Oklahoma City Thunder,"Ferguson, Terrance",25.0,40,-15.0,14.0,22,-8.0,11.0,18,-7.0,0.56,0.55,0.01,238.0,1702.0,-1464.0,0.529,0.512,0.017,0.173,0.265,-0.092,0.15,0.145,0.005,0.251,0.274,-0.023,0.556,0.513,0.043,0.245,0.265,-0.02,0.172,0.167,0.005,0.232,0.227,0.005
Oklahoma City Thunder,"George, Paul",37.0,40,-3.0,21.0,22,-1.0,16.0,18,-2.0,0.568,0.55,0.018,1359.0,581.0,778.0,0.52,0.499,0.021,0.252,0.258,-0.006,0.149,0.137,0.012,0.266,0.284,-0.018,0.522,0.509,0.013,0.252,0.288,-0.036,0.173,0.155,0.018,0.228,0.225,0.003
Oklahoma City Thunder,"Grant, Jerami",39.0,40,-1.0,22.0,22,0.0,17.0,18,-1.0,0.564,0.55,0.014,812.0,1128.0,-316.0,0.508,0.517,-0.009,0.29,0.229,0.061,0.15,0.142,0.008,0.22,0.307,-0.087,0.51,0.524,-0.014,0.308,0.229,0.079,0.163,0.17,-0.007,0.239,0.218,0.021
Oklahoma City Thunder,"Hamilton, Daniel",2.0,40,-38.0,2.0,22,-20.0,0.0,18,-18.0,1.0,0.55,0.45,9.0,1931.0,-1922.0,0.559,0.513,0.046,0.0,0.255,-0.255,0.063,0.146,-0.083,0.25,0.272,-0.022,0.433,0.518,-0.085,0.133,0.263,-0.13,0.189,0.167,0.022,0.375,0.227,0.148
Oklahoma City Thunder,"Huestis, Josh",34.0,40,-6.0,21.0,22,-1.0,13.0,18,-5.0,0.618,0.55,0.068,490.0,1450.0,-960.0,0.532,0.507,0.025,0.263,0.251,0.012,0.136,0.148,-0.012,0.273,0.271,0.002,0.501,0.524,-0.023,0.268,0.26,0.008,0.138,0.177,-0.039,0.253,0.218,0.035
Oklahoma City Thunder,"Johnson, Dakari",18.0,40,-22.0,11.0,22,-11.0,7.0,18,-11.0,0.611,0.55,0.061,121.0,1819.0,-1698.0,0.512,0.514,-0.002,0.315,0.25,0.065,0.157,0.144,0.013,0.255,0.273,-0.018,0.481,0.52,-0.039,0.288,0.261,0.027,0.218,0.164,0.054,0.167,0.231,-0.064
