TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,W_ON,W_OFF,W_DIFF,L_ON,L_OFF,L_DIFF,W_PCT_ON,W_PCT_OFF,W_PCT_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PCT_FGA_2PT_ON,PCT_FGA_2PT_OFF,PCT_FGA_2PT_DIFF,PCT_FGA_3PT_ON,PCT_FGA_3PT_OFF,PCT_FGA_3PT_DIFF,PCT_PTS_2PT_ON,PCT_PTS_2PT_OFF,PCT_PTS_2PT_DIFF,PCT_PTS_2PT_MR_ON,PCT_PTS_2PT_MR_OFF,PCT_PTS_2PT_MR_DIFF,PCT_PTS_3PT_ON,PCT_PTS_3PT_OFF,PCT_PTS_3PT_DIFF,PCT_PTS_FB_ON,PCT_PTS_FB_OFF,PCT_PTS_FB_DIFF,PCT_PTS_FT_ON,PCT_PTS_FT_OFF,PCT_PTS_FT_DIFF,PCT_PTS_OFF_TOV_ON,PCT_PTS_OFF_TOV_OFF,PCT_PTS_OFF_TOV_DIFF,PCT_PTS_PAINT_ON,PCT_PTS_PAINT_OFF,PCT_PTS_PAINT_DIFF,PCT_AST_2PM_ON,PCT_AST_2PM_OFF,PCT_AST_2PM_DIFF,PCT_UAST_2PM_ON,PCT_UAST_2PM_OFF,PCT_UAST_2PM_DIFF,PCT_AST_3PM_ON,PCT_AST_3PM_OFF,PCT_AST_3PM_DIFF,PCT_UAST_3PM_ON,PCT_UAST_3PM_OFF,PCT_UAST_3PM_DIFF,PCT_AST_FGM_ON,PCT_AST_FGM_OFF,PCT_AST_FGM_DIFF,PCT_UAST_FGM_ON,PCT_UAST_FGM_OFF,PCT_UAST_FGM_DIFF
Los Angeles Lakers,"Brewer, Corey",40.0,40,0.0,13.0,13,0.0,27.0,27,0.0,0.325,0.325,0.0,12.0,36.8,-24.8,0.732,0.678,0.054,0.268,0.322,-0.054,0.618,0.583,0.035,0.075,0.092,-0.017,0.203,0.272,-0.069,0.157,0.159,-0.002,0.18,0.145,0.035,0.15,0.151,-0.001,0.542,0.491,0.051,0.463,0.502,-0.039,0.538,0.498,0.04,0.857,0.877,-0.02,0.143,0.123,0.02,0.533,0.591,-0.058,0.467,0.409,0.058
Los Angeles Lakers,"Bryant, Thomas",3.0,40,-37.0,1.0,13,-12.0,2.0,27,-25.0,0.333,0.325,0.008,2.1,48.6,-46.5,0.333,0.692,-0.359,0.667,0.308,0.359,0.167,0.593,-0.426,0.0,0.088,-0.088,0.5,0.254,0.246,0.0,0.159,-0.159,0.333,0.153,0.18,0.0,0.151,-0.151,0.167,0.505,-0.338,0.0,0.492,-0.492,1.0,0.508,0.492,0.0,0.878,-0.878,1.0,0.122,0.878,0.0,0.578,-0.578,1.0,0.422,0.578
Los Angeles Lakers,"Caldwell-Pope, Kentavious",34.0,40,-6.0,11.0,13,-2.0,23.0,27,-4.0,0.324,0.325,-0.001,33.8,20.0,13.8,0.676,0.714,-0.038,0.324,0.286,0.038,0.581,0.606,-0.025,0.082,0.097,-0.015,0.265,0.24,0.025,0.17,0.143,0.027,0.153,0.154,-0.001,0.145,0.159,-0.014,0.499,0.51,-0.011,0.487,0.499,-0.012,0.513,0.501,0.012,0.866,0.885,-0.019,0.134,0.115,0.019,0.575,0.58,-0.005,0.425,0.42,0.005
Los Angeles Lakers,"Caruso, Alex",11.0,40,-29.0,2.0,13,-11.0,9.0,27,-18.0,0.182,0.325,-0.143,8.8,46.3,-37.5,0.747,0.688,0.059,0.253,0.312,-0.059,0.605,0.591,0.014,0.112,0.087,0.025,0.223,0.257,-0.034,0.158,0.159,-0.001,0.172,0.153,0.019,0.191,0.149,0.042,0.493,0.504,-0.011,0.477,0.493,-0.016,0.523,0.507,0.016,0.938,0.87,0.068,0.063,0.13,-0.067,0.568,0.578,-0.01,0.432,0.422,0.01
Los Angeles Lakers,"Clarkson, Jordan",40.0,40,0.0,13.0,13,0.0,27.0,27,0.0,0.325,0.325,0.0,22.9,25.9,-3.0,0.703,0.68,0.023,0.297,0.32,-0.023,0.604,0.58,0.024,0.091,0.085,0.006,0.24,0.268,-0.028,0.147,0.169,-0.022,0.156,0.151,0.005,0.159,0.144,0.015,0.513,0.495,0.018,0.466,0.516,-0.05,0.534,0.484,0.05,0.869,0.877,-0.008,0.131,0.123,0.008,0.55,0.601,-0.051,0.45,0.399,0.051
Los Angeles Lakers,"Deng, Luol",1.0,40,-39.0,0.0,13,-13.0,1.0,27,-26.0,0.0,0.325,-0.325,13.1,48.4,-35.3,0.889,0.689,0.2,0.111,0.311,-0.2,0.692,0.591,0.101,0.077,0.088,-0.011,0.115,0.256,-0.141,0.077,0.159,-0.082,0.192,0.153,0.039,0.154,0.151,0.003,0.615,0.503,0.112,0.667,0.491,0.176,0.333,0.509,-0.176,1.0,0.873,0.127,0.0,0.127,-0.127,0.7,0.576,0.124,0.3,0.424,-0.124
Los Angeles Lakers,"Ennis, Tyler",21.0,40,-19.0,6.0,13,-7.0,15.0,27,-12.0,0.286,0.325,-0.039,10.2,43.4,-33.2,0.738,0.685,0.053,0.262,0.315,-0.053,0.617,0.589,0.028,0.09,0.088,0.002,0.212,0.26,-0.048,0.15,0.16,-0.01,0.171,0.151,0.02,0.154,0.151,0.003,0.527,0.501,0.026,0.5,0.491,0.009,0.5,0.509,-0.009,0.939,0.867,0.072,0.061,0.133,-0.072,0.582,0.577,0.005,0.418,0.423,-0.005
Los Angeles Lakers,"Hart, Josh",35.0,40,-5.0,12.0,13,-1.0,23.0,27,-4.0,0.343,0.325,0.018,18.7,32.4,-13.7,0.674,0.699,-0.025,0.326,0.301,0.025,0.572,0.602,-0.03,0.083,0.091,-0.008,0.287,0.239,0.048,0.161,0.158,0.003,0.142,0.159,-0.017,0.158,0.147,0.011,0.489,0.511,-0.022,0.504,0.486,0.018,0.496,0.514,-0.018,0.862,0.88,-0.018,0.138,0.12,0.018,0.593,0.569,0.024,0.407,0.431,-0.024
Los Angeles Lakers,"Ingram, Brandon",38.0,40,-2.0,13.0,13,0.0,25.0,27,-2.0,0.342,0.325,0.017,34.7,15.8,18.9,0.695,0.682,0.013,0.305,0.318,-0.013,0.59,0.594,-0.004,0.092,0.08,0.012,0.25,0.264,-0.014,0.149,0.178,-0.029,0.16,0.142,0.018,0.147,0.16,-0.013,0.499,0.514,-0.015,0.495,0.486,0.009,0.505,0.514,-0.009,0.873,0.874,-0.001,0.127,0.126,0.001,0.578,0.575,0.003,0.422,0.425,-0.003
Los Angeles Lakers,"Kuzma, Kyle",39.0,40,-1.0,13.0,13,0.0,26.0,27,-1.0,0.333,0.325,0.008,31.4,18.1,13.3,0.684,0.702,-0.018,0.316,0.298,0.018,0.585,0.603,-0.018,0.087,0.09,-0.003,0.263,0.24,0.023,0.14,0.191,-0.051,0.151,0.157,-0.006,0.144,0.163,-0.019,0.499,0.512,-0.013,0.475,0.521,-0.046,0.525,0.479,0.046,0.869,0.881,-0.012,0.131,0.119,0.012,0.566,0.597,-0.031,0.434,0.403,0.031
Los Angeles Lakers,"Lopez, Brook",32.0,40,-8.0,12.0,13,-1.0,20.0,27,-7.0,0.375,0.325,0.05,22.0,31.1,-9.1,0.668,0.705,-0.037,0.332,0.295,0.037,0.584,0.596,-0.012,0.09,0.087,0.003,0.28,0.24,0.04,0.181,0.146,0.035,0.136,0.164,-0.028,0.135,0.16,-0.025,0.494,0.509,-0.015,0.497,0.489,0.008,0.503,0.511,-0.008,0.885,0.865,0.02,0.115,0.135,-0.02,0.591,0.569,0.022,0.409,0.431,-0.022
Los Angeles Lakers,"Nance Jr., Larry",29.0,40,-11.0,8.0,13,-5.0,21.0,27,-6.0,0.276,0.325,-0.049,21.4,33.2,-11.8,0.713,0.681,0.032,0.287,0.319,-0.032,0.623,0.578,0.045,0.107,0.08,0.027,0.227,0.267,-0.04,0.182,0.148,0.034,0.15,0.155,-0.005,0.184,0.136,0.048,0.516,0.498,0.018,0.547,0.465,0.082,0.453,0.535,-0.082,0.822,0.893,-0.071,0.178,0.107,0.071,0.601,0.566,0.035,0.399,0.434,-0.035
Los Angeles Lakers,"Randle, Julius",40.0,40,0.0,13.0,13,0.0,27.0,27,0.0,0.325,0.325,0.0,22.9,25.8,-2.9,0.694,0.688,0.006,0.306,0.312,-0.006,0.588,0.595,-0.007,0.079,0.096,-0.017,0.245,0.264,-0.019,0.157,0.16,-0.003,0.167,0.141,0.026,0.144,0.157,-0.013,0.509,0.499,0.01,0.481,0.502,-0.021,0.519,0.498,0.021,0.904,0.847,0.057,0.096,0.153,-0.057,0.573,0.581,-0.008,0.427,0.419,0.008
Los Angeles Lakers,"Zubac, Ivica",11.0,40,-29.0,4.0,13,-9.0,7.0,27,-20.0,0.364,0.325,0.039,3.4,47.8,-44.4,0.612,0.692,-0.08,0.388,0.308,0.08,0.657,0.591,0.066,0.057,0.089,-0.032,0.257,0.255,0.002,0.2,0.158,0.042,0.086,0.155,-0.069,0.2,0.15,0.05,0.6,0.502,0.098,0.435,0.493,-0.058,0.565,0.507,0.058,0.5,0.88,-0.38,0.5,0.12,0.38,0.448,0.579,-0.131,0.552,0.421,0.131
Miami Heat,"Adebayo, Bam",32.0,41,-9.0,17.0,24,-7.0,15.0,17,-2.0,0.531,0.585,-0.054,19.9,32.7,-12.8,0.635,0.615,0.02,0.365,0.385,-0.02,0.558,0.502,0.056,0.142,0.1,0.042,0.307,0.354,-0.047,0.068,0.077,-0.009,0.136,0.143,-0.007,0.147,0.151,-0.004,0.415,0.402,0.013,0.407,0.425,-0.018,0.593,0.575,0.018,0.891,0.903,-0.012,0.109,0.097,0.012,0.537,0.578,-0.041,0.463,0.422,0.041
Miami Heat,"Dragic, Goran",38.0,41,-3.0,22.0,24,-2.0,16.0,17,-1.0,0.579,0.585,-0.006,31.9,18.7,13.2,0.66,0.557,0.103,0.34,0.443,-0.103,0.563,0.448,0.115,0.116,0.108,0.008,0.293,0.414,-0.121,0.083,0.06,0.023,0.143,0.137,0.006,0.159,0.136,0.023,0.447,0.34,0.107,0.427,0.403,0.024,0.573,0.597,-0.024,0.859,0.945,-0.086,0.141,0.055,0.086,0.538,0.61,-0.072,0.462,0.39,0.072
Miami Heat,"Ellington, Wayne",41.0,41,0.0,24.0,24,0.0,17.0,17,0.0,0.585,0.585,0.0,24.7,23.6,1.1,0.578,0.665,-0.087,0.422,0.335,0.087,0.463,0.58,-0.117,0.094,0.134,-0.04,0.382,0.294,0.088,0.077,0.071,0.006,0.154,0.127,0.027,0.136,0.165,-0.029,0.37,0.445,-0.075,0.434,0.406,0.028,0.566,0.594,-0.028,0.916,0.876,0.04,0.084,0.124,-0.04,0.605,0.525,0.08,0.395,0.475,-0.08
Miami Heat,"Haslem, Udonis",8.0,41,-33.0,3.0,24,-21.0,5.0,17,-12.0,0.375,0.585,-0.21,5.7,47.1,-41.4,0.625,0.621,0.004,0.375,0.379,-0.004,0.527,0.519,0.008,0.176,0.112,0.064,0.264,0.342,-0.078,0.022,0.075,-0.053,0.209,0.14,0.069,0.11,0.151,-0.041,0.352,0.407,-0.055,0.292,0.422,-0.13,0.708,0.578,0.13,1.0,0.898,0.102,0.0,0.102,-0.102,0.469,0.567,-0.098,0.531,0.433,0.098
Miami Heat,"Johnson, James",33.0,41,-8.0,18.0,24,-6.0,15.0,17,-2.0,0.545,0.585,-0.04,26.5,26.9,-0.4,0.584,0.65,-0.066,0.416,0.35,0.066,0.502,0.533,-0.031,0.09,0.132,-0.042,0.36,0.324,0.036,0.082,0.068,0.014,0.138,0.144,-0.006,0.139,0.159,-0.02,0.412,0.401,0.011,0.416,0.421,-0.005,0.584,0.579,0.005,0.915,0.886,0.029,0.085,0.114,-0.029,0.577,0.555,0.022,0.423,0.445,-0.022
Miami Heat,"Johnson, Tyler",38.0,41,-3.0,22.0,24,-2.0,16.0,17,-1.0,0.579,0.585,-0.006,29.5,20.9,8.6,0.601,0.647,-0.046,0.399,0.353,0.046,0.492,0.554,-0.062,0.11,0.117,-0.007,0.365,0.307,0.058,0.069,0.081,-0.012,0.143,0.139,0.004,0.161,0.136,0.025,0.383,0.437,-0.054,0.431,0.405,0.026,0.569,0.595,-0.026,0.913,0.878,0.035,0.087,0.122,-0.035,0.59,0.533,0.057,0.41,0.467,-0.057
Miami Heat,"Jones Jr., Derrick",4.0,6,-2.0,4.0,6,-2.0,0.0,0,0.0,1.0,1.0,0.0,17.6,37.1,-19.5,0.643,0.641,0.002,0.357,0.359,-0.002,0.633,0.544,0.089,0.144,0.134,0.01,0.281,0.323,-0.042,0.158,0.053,0.105,0.086,0.134,-0.048,0.094,0.134,-0.04,0.489,0.41,0.079,0.409,0.463,-0.054,0.591,0.537,0.054,0.846,0.906,-0.06,0.154,0.094,0.06,0.509,0.588,-0.079,0.491,0.412,0.079
Miami Heat,"Mickey, Jordan",16.0,41,-25.0,10.0,24,-14.0,6.0,17,-11.0,0.625,0.585,0.04,14.4,42.6,-28.2,0.634,0.62,0.014,0.366,0.38,-0.014,0.524,0.518,0.006,0.115,0.113,0.002,0.325,0.342,-0.017,0.072,0.075,-0.003,0.151,0.14,0.011,0.129,0.153,-0.024,0.409,0.405,0.004,0.438,0.416,0.022,0.563,0.584,-0.021,0.943,0.894,0.049,0.057,0.106,-0.049,0.586,0.562,0.024,0.414,0.438,-0.024
Miami Heat,"Olynyk, Kelly",41.0,41,0.0,24.0,24,0.0,17.0,17,0.0,0.585,0.585,0.0,23.9,24.4,-0.5,0.587,0.655,-0.068,0.413,0.345,0.068,0.475,0.565,-0.09,0.114,0.112,0.002,0.386,0.291,0.095,0.069,0.08,-0.011,0.139,0.143,-0.004,0.158,0.141,0.017,0.362,0.453,-0.091,0.439,0.401,0.038,0.561,0.599,-0.038,0.92,0.872,0.048,0.08,0.128,-0.048,0.608,0.522,0.086,0.392,0.478,-0.086
Miami Heat,"Richardson, Josh",41.0,41,0.0,24.0,24,0.0,17.0,17,0.0,0.585,0.585,0.0,34.0,14.2,19.8,0.635,0.586,0.049,0.365,0.414,-0.049,0.534,0.482,0.052,0.125,0.084,0.041,0.333,0.358,-0.025,0.076,0.07,0.006,0.133,0.161,-0.028,0.149,0.152,-0.003,0.409,0.397,0.012,0.4,0.471,-0.071,0.6,0.529,0.071,0.898,0.903,-0.005,0.102,0.097,0.005,0.546,0.614,-0.068,0.454,0.386,0.068
Miami Heat,"Waiters, Dion",30.0,41,-11.0,16.0,24,-8.0,14.0,17,-3.0,0.533,0.585,-0.052,30.6,25.9,4.7,0.626,0.618,0.008,0.374,0.382,-0.008,0.524,0.515,0.009,0.107,0.118,-0.011,0.337,0.342,-0.005,0.072,0.076,-0.004,0.139,0.143,-0.004,0.154,0.147,0.007,0.417,0.396,0.021,0.408,0.428,-0.02,0.592,0.572,0.02,0.886,0.911,-0.025,0.114,0.089,0.025,0.551,0.577,-0.026,0.449,0.423,0.026
Miami Heat,"Walton Jr., Derrick",12.0,41,-29.0,5.0,24,-19.0,7.0,17,-10.0,0.417,0.585,-0.168,8.8,45.7,-36.9,0.623,0.621,0.002,0.377,0.379,-0.002,0.498,0.52,-0.022,0.16,0.111,0.049,0.31,0.342,-0.032,0.038,0.076,-0.038,0.192,0.138,0.054,0.136,0.151,-0.015,0.338,0.41,-0.072,0.415,0.419,-0.004,0.585,0.581,0.004,0.955,0.897,0.058,0.045,0.103,-0.058,0.573,0.565,0.008,0.427,0.435,-0.008
Miami Heat,"White, Okaro",6.0,41,-35.0,2.0,24,-22.0,4.0,17,-13.0,0.333,0.585,-0.252,13.3,46.3,-33.0,0.662,0.62,0.042,0.338,0.38,-0.042,0.575,0.517,0.058,0.18,0.11,0.07,0.305,0.341,-0.036,0.042,0.076,-0.034,0.12,0.142,-0.022,0.114,0.152,-0.038,0.395,0.406,-0.011,0.417,0.419,-0.002,0.583,0.581,0.002,0.882,0.9,-0.018,0.118,0.1,0.018,0.538,0.566,-0.028,0.462,0.434,0.028
Miami Heat,"Whiteside, Hassan",23.0,41,-18.0,15.0,24,-9.0,8.0,17,-9.0,0.652,0.585,0.067,25.8,33.8,-8.0,0.697,0.587,0.11,0.303,0.413,-0.11,0.603,0.484,0.119,0.127,0.107,0.02,0.268,0.369,-0.101,0.079,0.072,0.007,0.129,0.146,-0.017,0.151,0.149,0.002,0.475,0.377,0.098,0.429,0.414,0.015,0.571,0.586,-0.015,0.898,0.9,-0.002,0.102,0.1,0.002,0.536,0.578,-0.042,0.464,0.422,0.042
Miami Heat,"Williams Jr., Matt",3.0,41,-38.0,1.0,24,-23.0,2.0,17,-15.0,0.333,0.585,-0.252,3.8,48.0,-44.2,0.556,0.622,-0.066,0.444,0.378,0.066,0.483,0.519,-0.036,0.069,0.113,-0.044,0.31,0.34,-0.03,0.0,0.075,-0.075,0.207,0.141,0.066,0.207,0.15,0.057,0.414,0.406,0.008,0.286,0.42,-0.134,0.714,0.58,0.134,1.0,0.899,0.101,0.0,0.101,-0.101,0.5,0.566,-0.066,0.5,0.434,0.066
Miami Heat,"Winslow, Justise",27.0,41,-14.0,13.0,24,-11.0,14.0,17,-3.0,0.481,0.585,-0.104,22.6,33.3,-10.7,0.616,0.624,-0.008,0.384,0.376,0.008,0.493,0.53,-0.037,0.094,0.121,-0.027,0.359,0.332,0.027,0.066,0.078,-0.012,0.148,0.138,0.01,0.159,0.146,0.013,0.399,0.409,-0.01,0.403,0.425,-0.022,0.597,0.575,0.022,0.858,0.919,-0.061,0.142,0.081,0.061,0.552,0.571,-0.019,0.448,0.429,0.019
Milwaukee Bucks,"Antetokounmpo, Giannis",38.0,40,-2.0,21.0,22,-1.0,17.0,18,-1.0,0.553,0.55,0.003,37.6,12.5,25.1,0.705,0.69,0.015,0.295,0.31,-0.015,0.578,0.616,-0.038,0.105,0.226,-0.121,0.243,0.241,0.002,0.141,0.095,0.046,0.179,0.143,0.036,0.165,0.171,-0.006,0.473,0.39,0.083,0.491,0.492,-0.001,0.509,0.508,0.001,0.888,0.855,0.033,0.112,0.145,-0.033,0.578,0.567,0.011,0.422,0.433,-0.011
Milwaukee Bucks,"Bledsoe, Eric",30.0,32,-2.0,18.0,18,0.0,12.0,14,-2.0,0.6,0.563,0.037,31.3,18.9,12.4,0.717,0.699,0.018,0.283,0.301,-0.018,0.599,0.597,0.002,0.138,0.149,-0.011,0.216,0.242,-0.026,0.145,0.131,0.014,0.185,0.161,0.024,0.177,0.159,0.018,0.46,0.448,0.012,0.489,0.499,-0.01,0.511,0.501,0.01,0.869,0.835,0.034,0.131,0.165,-0.034,0.563,0.57,-0.007,0.437,0.43,0.007
Milwaukee Bucks,"Bolomboy, Joel",6.0,40,-34.0,3.0,22,-19.0,3.0,18,-15.0,0.5,0.55,-0.05,6.3,47.3,-41.0,0.667,0.702,-0.035,0.333,0.298,0.035,0.762,0.585,0.177,0.286,0.133,0.153,0.095,0.244,-0.149,0.095,0.13,-0.035,0.143,0.171,-0.028,0.206,0.166,0.04,0.476,0.452,0.024,0.25,0.496,-0.246,0.75,0.504,0.246,1.0,0.879,0.121,0.0,0.121,-0.121,0.308,0.58,-0.272,0.692,0.42,0.272
Milwaukee Bucks,"Brogdon, Malcolm",39.0,40,-1.0,21.0,22,-1.0,18.0,18,0.0,0.538,0.55,-0.012,30.7,18.3,12.4,0.694,0.712,-0.018,0.306,0.288,0.018,0.588,0.587,0.001,0.145,0.118,0.027,0.249,0.231,0.018,0.124,0.139,-0.015,0.163,0.182,-0.019,0.166,0.167,-0.001,0.443,0.468,-0.025,0.484,0.504,-0.02,0.516,0.496,0.02,0.857,0.92,-0.063,0.143,0.08,0.063,0.566,0.591,-0.025,0.434,0.409,0.025
Milwaukee Bucks,"Brown, Sterling",15.0,40,-25.0,7.0,22,-15.0,8.0,18,-10.0,0.467,0.55,-0.083,8.0,45.3,-37.3,0.676,0.702,-0.026,0.324,0.298,0.026,0.573,0.588,-0.015,0.145,0.134,0.011,0.254,0.241,0.013,0.125,0.13,-0.005,0.173,0.17,0.003,0.173,0.166,0.007,0.427,0.454,-0.027,0.38,0.498,-0.118,0.62,0.502,0.118,0.905,0.879,0.026,0.095,0.121,-0.026,0.5,0.58,-0.08,0.5,0.42,0.08
Milwaukee Bucks,"Dellavedova, Matthew",25.0,40,-15.0,14.0,22,-8.0,11.0,18,-7.0,0.56,0.55,0.01,18.7,36.6,-17.9,0.666,0.712,-0.046,0.334,0.288,0.046,0.554,0.598,-0.044,0.096,0.147,-0.051,0.294,0.226,0.068,0.106,0.137,-0.031,0.152,0.176,-0.024,0.13,0.178,-0.048,0.458,0.451,0.007,0.56,0.472,0.088,0.44,0.528,-0.088,0.908,0.869,0.039,0.092,0.131,-0.039,0.651,0.552,0.099,0.349,0.448,-0.099
Milwaukee Bucks,"Henson, John",39.0,40,-1.0,21.0,22,-1.0,18.0,18,0.0,0.538,0.55,-0.012,24.4,24.4,0.0,0.731,0.671,0.06,0.269,0.329,-0.06,0.603,0.571,0.032,0.125,0.146,-0.021,0.223,0.263,-0.04,0.132,0.126,0.006,0.175,0.166,0.009,0.158,0.175,-0.017,0.478,0.425,0.053,0.511,0.47,0.041,0.489,0.53,-0.041,0.889,0.872,0.017,0.111,0.128,-0.017,0.585,0.565,0.02,0.415,0.435,-0.02
Milwaukee Bucks,"Kilpatrick, Sean",7.0,12,-5.0,3.0,7,-4.0,4.0,5,-1.0,0.429,0.583,-0.154,8.1,43.7,-35.6,0.701,0.706,-0.005,0.299,0.294,0.005,0.577,0.604,-0.027,0.121,0.132,-0.011,0.282,0.216,0.066,0.195,0.141,0.054,0.141,0.179,-0.038,0.094,0.151,-0.057,0.456,0.472,-0.016,0.535,0.523,0.012,0.465,0.477,-0.012,0.857,0.905,-0.048,0.143,0.095,0.048,0.614,0.596,0.018,0.386,0.404,-0.018
Milwaukee Bucks,"Liggins, DeAndre",31.0,40,-9.0,16.0,22,-6.0,15.0,18,-3.0,0.516,0.55,-0.034,15.5,36.2,-20.7,0.707,0.699,0.008,0.293,0.301,-0.008,0.616,0.579,0.037,0.196,0.117,0.079,0.215,0.25,-0.035,0.113,0.134,-0.021,0.169,0.171,-0.002,0.191,0.159,0.032,0.421,0.462,-0.041,0.471,0.498,-0.027,0.529,0.502,0.027,0.868,0.883,-0.015,0.132,0.117,0.015,0.546,0.584,-0.038,0.454,0.416,0.038
Milwaukee Bucks,"Maker, Thon",40.0,40,0.0,22.0,22,0.0,18.0,18,0.0,0.55,0.55,0.0,18.4,29.8,-11.4,0.689,0.708,-0.019,0.311,0.292,0.019,0.577,0.593,-0.016,0.153,0.124,0.029,0.245,0.24,0.005,0.126,0.131,-0.005,0.177,0.167,0.01,0.189,0.153,0.036,0.424,0.469,-0.045,0.475,0.501,-0.026,0.525,0.499,0.026,0.85,0.898,-0.048,0.15,0.102,0.048,0.558,0.585,-0.027,0.442,0.415,0.027
Milwaukee Bucks,"Middleton, Khris",40.0,40,0.0,22.0,22,0.0,18.0,18,0.0,0.55,0.55,0.0,37.1,11.1,26.0,0.705,0.685,0.02,0.295,0.315,-0.02,0.585,0.595,-0.01,0.139,0.12,0.019,0.244,0.236,0.008,0.126,0.142,-0.016,0.171,0.168,0.003,0.165,0.172,-0.007,0.446,0.475,-0.029,0.488,0.504,-0.016,0.512,0.496,0.016,0.867,0.931,-0.064,0.133,0.069,0.064,0.57,0.593,-0.023,0.43,0.407,0.023
Milwaukee Bucks,"Monroe, Greg",5.0,40,-35.0,3.0,22,-19.0,2.0,18,-16.0,0.6,0.55,0.05,15.9,46.3,-30.4,0.667,0.702,-0.035,0.333,0.298,0.035,0.573,0.588,-0.015,0.089,0.137,-0.048,0.306,0.24,0.066,0.057,0.132,-0.075,0.121,0.172,-0.051,0.102,0.169,-0.067,0.484,0.451,0.033,0.533,0.49,0.043,0.467,0.51,-0.043,0.938,0.877,0.061,0.063,0.123,-0.06,0.639,0.573,0.066,0.361,0.427,-0.066
Milwaukee Bucks,"Payton II, Gary",12.0,40,-28.0,6.0,22,-16.0,6.0,18,-12.0,0.5,0.55,-0.05,8.8,45.6,-36.8,0.733,0.699,0.034,0.267,0.301,-0.034,0.653,0.584,0.069,0.161,0.133,0.028,0.153,0.247,-0.094,0.153,0.128,0.025,0.195,0.169,0.026,0.22,0.163,0.057,0.492,0.45,0.042,0.442,0.495,-0.053,0.558,0.505,0.053,0.75,0.885,-0.135,0.25,0.115,0.135,0.483,0.581,-0.098,0.517,0.419,0.098
Milwaukee Bucks,"Snell, Tony",35.0,40,-5.0,20.0,22,-2.0,15.0,18,-3.0,0.571,0.55,0.021,29.9,22.1,7.8,0.7,0.702,-0.002,0.3,0.298,0.002,0.585,0.591,-0.006,0.129,0.143,-0.014,0.248,0.235,0.013,0.141,0.116,0.025,0.167,0.175,-0.008,0.17,0.162,0.008,0.456,0.448,0.008,0.493,0.49,0.003,0.507,0.51,-0.003,0.902,0.851,0.051,0.098,0.149,-0.051,0.583,0.566,0.017,0.417,0.434,-0.017
Milwaukee Bucks,"Teletovic, Mirza",10.0,40,-30.0,4.0,22,-18.0,6.0,18,-12.0,0.4,0.55,-0.15,15.9,44.3,-28.4,0.632,0.707,-0.075,0.368,0.293,0.075,0.536,0.592,-0.056,0.174,0.132,0.042,0.336,0.234,0.102,0.05,0.136,-0.086,0.128,0.174,-0.046,0.093,0.172,-0.079,0.361,0.46,-0.099,0.465,0.494,-0.029,0.535,0.506,0.029,0.972,0.869,0.103,0.028,0.131,-0.103,0.615,0.572,0.043,0.385,0.428,-0.043
Milwaukee Bucks,"Terry, Jason",15.0,40,-25.0,7.0,22,-15.0,8.0,18,-10.0,0.467,0.55,-0.083,9.6,44.6,-35.0,0.649,0.705,-0.056,0.351,0.295,0.056,0.554,0.59,-0.036,0.161,0.133,0.028,0.284,0.239,0.045,0.158,0.127,0.031,0.161,0.171,-0.01,0.175,0.166,0.009,0.393,0.457,-0.064,0.557,0.487,0.07,0.443,0.513,-0.07,0.926,0.876,0.05,0.074,0.124,-0.05,0.651,0.57,0.081,0.349,0.43,-0.081
Milwaukee Bucks,"Vaughn, Rashad",16.0,40,-24.0,8.0,22,-14.0,8.0,18,-10.0,0.5,0.55,-0.05,10.2,44.2,-34.0,0.686,0.702,-0.016,0.314,0.298,0.016,0.596,0.587,0.009,0.149,0.134,0.015,0.249,0.241,0.008,0.097,0.132,-0.035,0.155,0.172,-0.017,0.149,0.168,-0.019,0.447,0.453,-0.006,0.471,0.493,-0.022,0.529,0.507,0.022,0.897,0.879,0.018,0.103,0.121,-0.018,0.564,0.576,-0.012,0.436,0.424,0.012
Milwaukee Bucks,"Wilson, D.J.",13.0,40,-27.0,8.0,22,-14.0,5.0,18,-13.0,0.615,0.55,0.065,3.8,47.0,-43.2,0.667,0.702,-0.035,0.333,0.298,0.035,0.698,0.585,0.113,0.163,0.134,0.029,0.174,0.243,-0.069,0.116,0.13,-0.014,0.128,0.171,-0.043,0.233,0.165,0.068,0.535,0.451,0.084,0.667,0.487,0.18,0.333,0.513,-0.18,0.8,0.881,-0.081,0.2,0.119,0.081,0.686,0.573,0.113,0.314,0.427,-0.113
Minnesota Timberwolves,"Aldrich, Cole",10.0,43,-33.0,7.0,27,-20.0,3.0,16,-13.0,0.7,0.628,0.072,2.2,47.8,-45.6,0.75,0.733,0.017,0.25,0.267,-0.017,0.651,0.598,0.053,0.093,0.161,-0.068,0.279,0.22,0.059,0.0,0.093,-0.093,0.07,0.182,-0.112,0.116,0.173,-0.057,0.558,0.437,0.121,0.214,0.5,-0.286,0.786,0.5,0.286,0.75,0.817,-0.067,0.25,0.183,0.067,0.333,0.563,-0.23,0.667,0.437,0.23
