球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
张大宇,浙江,上海,2016-10-30,105:123(已结束),1,0.0,0,0,5,10,3,4,3,6,0,2,1,1,2,13,100085
张永鹏,浙江,上海,2016-10-30,105:123(已结束),1,0.0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,500352
夏钰博,浙江,上海,2016-10-30,105:123(已结束),1,0.0,0,2,4,7,1,2,2,4,1,1,0,0,2,9,501158
吴前,浙江,上海,2016-10-30,105:123(已结束),1,0.0,1,5,3,6,2,2,1,3,3,3,0,5,4,11,501409
威利·沃伦,浙江,上海,2016-10-30,105:123(已结束),1,0.0,1,9,9,19,12,14,2,7,4,2,0,2,4,33,502297
科迪·拉兰,浙江,上海,2016-10-30,105:123(已结束),0,0.0,1,3,5,7,3,5,0,3,0,0,0,2,3,16,503545
赖俊豪,浙江,上海,2016-10-30,105:123(已结束),0,0.0,0,3,2,3,0,0,2,2,1,0,0,0,5,4,501651
卢艺文,浙江,上海,2016-10-30,105:123(已结束),0,0.0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,501672
刘丰搏,浙江,上海,2016-10-30,105:123(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501874
陆文博,浙江,上海,2016-10-30,105:123(已结束),0,0.0,3,5,3,3,0,0,1,6,0,1,0,0,0,15,502731
赵杭,浙江,上海,2016-10-30,105:123(已结束),0,0.0,0,0,2,2,0,0,0,2,0,1,0,0,1,4,100083
队伍,浙江,上海,2016-10-30,105:123(已结束),0,-,0,0,0,0,0,0,0,3,0,0,0,1,0,0,Te004
刘晓宇,上海,浙江,2016-10-30,105:123(已结束),1,0.0,0,5,10,12,1,2,1,5,6,2,0,6,3,21,100006
张兆旭,上海,浙江,2016-10-30,105:123(已结束),1,0.0,0,0,4,4,2,3,4,12,0,1,2,2,5,10,501069
曾文鼎,上海,浙江,2016-10-30,105:123(已结束),1,0.0,0,2,1,2,0,2,0,1,2,3,1,2,2,2,501306
翟逸,上海,浙江,2016-10-30,105:123(已结束),1,0.0,0,0,1,4,0,0,1,3,0,0,0,1,4,2,501470
弗雷戴特,上海,浙江,2016-10-30,105:123(已结束),1,0.0,5,8,12,17,3,3,0,2,1,3,0,1,2,42,503551
任鹏鹏,上海,浙江,2016-10-30,105:123(已结束),0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,501381
蔡亮,上海,浙江,2016-10-30,105:123(已结束),0,0.0,1,4,3,4,1,3,2,9,1,0,1,2,2,10,500367
卢伟,上海,浙江,2016-10-30,105:123(已结束),0,0.0,1,2,0,0,0,0,0,1,0,0,0,2,1,3,100128
唐子豪,上海,浙江,2016-10-30,105:123(已结束),0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,503537
吴冠希,上海,浙江,2016-10-30,105:123(已结束),0,0.0,0,0,1,1,2,4,1,3,0,0,0,2,4,4,501882
亚布塞莱,上海,浙江,2016-10-30,105:123(已结束),0,0.0,5,11,5,8,4,4,3,11,1,1,0,0,1,29,503550
施宇晨,上海,浙江,2016-10-30,105:123(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502764
队伍,上海,浙江,2016-10-30,105:123(已结束),0,-,0,0,0,0,0,0,3,5,0,0,0,0,0,0,Te009
A.R.库克,广州,吉林,2016-11-01,76:80(已结束),1,33.2,0,0,3,14,4,6,5,14,1,0,3,1,3,10,503564
巴赫拉米,广州,吉林,2016-11-01,76:80(已结束),1,39.7,1,4,7,11,2,2,2,9,3,1,0,4,4,19,501903
鞠明欣,广州,吉林,2016-11-01,76:80(已结束),1,41.9,1,7,3,9,0,4,3,7,0,6,0,2,3,9,501398
王玥,广州,吉林,2016-11-01,76:80(已结束),1,16.8,0,0,1,4,0,0,1,3,1,0,0,0,2,2,501480
李学林,广州,吉林,2016-11-01,76:80(已结束),1,19.7,0,1,0,0,0,0,1,4,2,0,0,1,3,0,501212
郑准,广州,吉林,2016-11-01,76:80(已结束),0,16.7,0,1,3,7,0,0,2,2,0,0,0,0,1,6,500509
莱恩,广州,吉林,2016-11-01,76:80(已结束),0,38.8,3,10,2,7,7,12,0,3,6,2,0,3,2,20,503563
朱旭航,广州,吉林,2016-11-01,76:80(已结束),0,26.5,0,0,5,10,0,0,7,10,1,0,2,3,6,10,501546
史鸿飞,广州,吉林,2016-11-01,76:80(已结束),0,4.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,501345
刘子豪,广州,吉林,2016-11-01,76:80(已结束),0,2.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,501885
MAZZON ANDREA,广州,吉林,2016-11-01,76:80(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ca652
张彪,吉林,广州,2016-11-01,76:80(已结束),1,27.1,0,0,5,16,3,3,1,3,0,0,0,3,1,13,500526
柴长易,吉林,广州,2016-11-01,76:80(已结束),1,39.8,1,5,1,1,3,4,0,3,1,0,0,1,4,8,501338
崔晋铭,吉林,广州,2016-11-01,76:80(已结束),1,36.8,1,6,5,9,0,0,3,9,0,3,0,2,4,13,501506
M·卡姆拉尼,吉林,广州,2016-11-01,76:80(已结束),1,42.9,1,8,3,4,5,8,1,9,4,3,0,3,5,14,502305
M.I.托马斯,吉林,广州,2016-11-01,76:80(已结束),1,39.4,1,3,7,13,4,6,9,18,4,4,3,3,5,21,503554
郭金林,吉林,广州,2016-11-01,76:80(已结束),0,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,501386
李安,吉林,广州,2016-11-01,76:80(已结束),0,18.1,2,2,0,2,0,0,0,1,0,1,0,1,2,6,500662
蔡李龙,吉林,广州,2016-11-01,76:80(已结束),0,13.7,0,3,0,0,0,0,2,5,0,0,0,0,1,0,500675
刘天意,吉林,广州,2016-11-01,76:80(已结束),0,5.6,0,0,2,3,0,0,0,0,1,0,0,0,2,4,501540
钟诚,吉林,广州,2016-11-01,76:80(已结束),0,11.1,0,1,0,1,1,2,0,1,0,1,3,0,1,1,500523
德勒黑,八一,天津,2016-11-02,99:104(已结束),1,18.6,1,3,0,1,2,2,1,1,0,1,0,5,2,5,100254
刘航初,八一,天津,2016-11-02,99:104(已结束),1,24.8,0,0,0,2,0,0,0,4,1,1,0,2,2,0,501144
余晨,八一,天津,2016-11-02,99:104(已结束),1,24.9,0,0,2,8,4,8,2,10,0,0,1,1,4,8,501153
曹岩,八一,天津,2016-11-02,99:104(已结束),1,29.1,4,8,3,8,0,0,0,0,0,0,0,1,3,18,501336
阿尔斯兰,八一,天津,2016-11-02,99:104(已结束),1,35.0,1,4,5,9,4,6,3,6,6,0,0,1,4,17,501769
李天戈,八一,天津,2016-11-02,99:104(已结束),0,13.1,0,0,3,4,0,0,0,0,1,0,0,2,2,6,501774
宁鸿宇,八一,天津,2016-11-02,99:104(已结束),0,11.3,0,0,1,2,0,0,1,2,1,0,0,1,1,2,501779
张祖铭,八一,天津,2016-11-02,99:104(已结束),0,8.0,1,3,0,2,0,0,0,1,0,0,0,1,0,3,501782
雷蒙,八一,天津,2016-11-02,99:104(已结束),0,36.5,3,5,1,3,2,2,1,4,6,1,0,3,6,13,501772
许钟豪,八一,天津,2016-11-02,99:104(已结束),0,38.9,0,0,9,15,9,12,7,17,0,1,1,2,5,27,500535
队伍,八一,天津,2016-11-02,99:104(已结束),0,-,0,0,0,0,0,0,1,4,0,0,0,1,0,0,Te001
田垒,天津,八一,2016-11-02,99:104(已结束),1,42.2,4,11,2,4,2,2,0,8,1,0,1,1,3,18,501945
田野.,天津,八一,2016-11-02,99:104(已结束),1,16.2,0,2,0,0,2,2,0,1,1,3,0,0,1,2,501307
徐磊,天津,八一,2016-11-02,99:104(已结束),1,26.9,0,3,3,8,4,4,3,6,1,0,1,2,4,10,400017
张智涵,天津,八一,2016-11-02,99:104(已结束),1,13.0,0,1,1,3,1,1,1,3,0,0,0,0,1,3,500696
孟祥龙,天津,八一,2016-11-02,99:104(已结束),1,24.1,0,0,1,3,3,4,0,3,0,0,0,0,2,5,500697
杰里米-泰勒,天津,八一,2016-11-02,99:104(已结束),0,16.2,0,0,5,8,3,6,2,5,1,1,0,2,4,13,502331
时德帅,天津,八一,2016-11-02,99:104(已结束),0,10.7,0,1,2,3,0,0,0,0,0,0,0,0,0,4,501763
张楠,天津,八一,2016-11-02,99:104(已结束),0,35.0,1,1,7,12,1,2,2,6,3,1,0,0,3,18,100244
普·杰特,天津,八一,2016-11-02,99:104(已结束),0,31.8,2,7,1,6,11,11,0,2,3,1,0,2,2,19,501544
李荣培,天津,八一,2016-11-02,99:104(已结束),0,24.0,0,0,2,2,8,8,2,3,2,3,0,0,5,12,501761
队伍,天津,八一,2016-11-02,99:104(已结束),0,-,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Te029
丁彦雨航,山东,山西,2016-11-02,99:91(已结束),1,41.0,2,6,5,13,5,8,5,11,1,1,0,2,2,21,501310
曹振华,山东,山西,2016-11-02,99:91(已结束),1,13.2,0,0,0,1,0,0,2,5,0,0,1,1,4,0,400047
睢冉,山东,山西,2016-11-02,99:91(已结束),1,29.7,0,1,2,4,1,1,2,4,3,3,0,3,6,5,500532
张辉,山东,山西,2016-11-02,99:91(已结束),1,26.7,0,2,0,3,0,0,0,0,4,0,0,1,4,0,501709
贾森·汤普森,山东,山西,2016-11-02,99:91(已结束),1,41.8,0,1,6,15,7,9,3,18,0,4,1,7,4,19,503568
诺里斯·科尔,山东,山西,2016-11-02,99:91(已结束),0,29.0,2,5,9,21,6,9,0,2,2,2,0,2,2,30,503567
陶汉林,山东,山西,2016-11-02,99:91(已结束),0,24.9,0,0,6,8,2,2,3,6,0,1,0,1,6,14,500684
李泓翰,山东,山西,2016-11-02,99:91(已结束),0,13.2,1,2,0,0,1,2,0,0,0,1,0,0,1,4,501696
李敬宇,山东,山西,2016-11-02,99:91(已结束),0,20.6,2,4,0,2,0,0,3,7,0,0,0,1,4,6,500331
队伍,山东,山西,2016-11-02,99:91(已结束),0,-,0,0,0,0,0,0,1,3,0,0,0,0,0,0,Te006
J.富兰克林,山西,山东,2016-11-02,99:91(已结束),1,39.1,3,8,4,8,20,22,1,8,6,3,0,6,5,37,502332
任骏威,山西,山东,2016-11-02,99:91(已结束),1,25.3,0,3,2,3,0,0,0,5,0,0,0,2,6,4,501167
闫鹏飞,山西,山东,2016-11-02,99:91(已结束),1,19.3,0,0,4,6,0,2,1,2,0,0,1,1,4,8,501318
曾令旭,山西,山东,2016-11-02,99:91(已结束),1,25.6,1,4,2,2,4,4,0,2,2,1,0,0,1,11,501329
原帅,山西,山东,2016-11-02,99:91(已结束),1,14.3,0,2,0,1,0,0,0,0,0,0,0,1,1,0,501459
张学文,山西,山东,2016-11-02,99:91(已结束),0,26.6,1,2,0,1,2,2,0,1,2,0,0,4,4,5,100201
邢志强,山西,山东,2016-11-02,99:91(已结束),0,6.3,0,2,0,2,0,0,1,2,0,0,0,1,1,0,501319
田桂森,山西,山东,2016-11-02,99:91(已结束),0,15.3,0,1,0,0,1,2,0,0,2,1,0,1,1,1,501320
王磊,山西,山东,2016-11-02,99:91(已结束),0,28.8,1,3,1,5,3,4,1,2,2,1,0,2,1,8,100198
罗智,山西,山东,2016-11-02,99:91(已结束),0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100076
戴勒姆.波特,山西,山东,2016-11-02,99:91(已结束),0,32.9,1,2,5,10,4,5,4,21,2,4,2,9,3,17,503282
侯兴宇,山西,山东,2016-11-02,99:91(已结束),0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,501669
队伍,山西,山东,2016-11-02,99:91(已结束),0,-,0,0,0,0,0,0,2,7,0,0,0,1,0,0,Te027
杰里米·帕戈,深圳,广东,2016-11-02,89:88(已结束),1,37.5,0,7,11,16,3,8,0,7,6,1,0,4,5,25,503173
沈梓捷,深圳,广东,2016-11-02,89:88(已结束),1,4.4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,501674
顾全,深圳,广东,2016-11-02,89:88(已结束),1,42.7,2,4,3,4,5,7,1,4,1,3,1,3,3,17,501176
李慕豪,深圳,广东,2016-11-02,89:88(已结束),1,33.3,0,0,7,10,2,7,3,8,0,0,1,4,3,16,501178
孟铎,深圳,广东,2016-11-02,89:88(已结束),1,35.2,2,6,0,1,0,1,0,3,1,0,0,1,1,6,100111
邱彪,深圳,广东,2016-11-02,89:88(已结束),0,5.1,0,0,0,2,0,0,0,4,0,0,0,0,1,0,100108
何忠勉,深圳,广东,2016-11-02,89:88(已结束),0,12.1,0,0,0,1,0,0,0,2,0,1,0,3,1,0,500665
赵捷,深圳,广东,2016-11-02,89:88(已结束),0,5.9,0,2,1,3,0,0,0,0,0,0,0,0,0,2,500666
张凯,深圳,广东,2016-11-02,89:88(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100107
马齐·兰佩,深圳,广东,2016-11-02,89:88(已结束),0,33.0,0,2,7,15,4,4,3,14,1,1,1,0,2,18,503546
于德豪,深圳,广东,2016-11-02,89:88(已结束),0,10.4,0,0,0,1,2,4,0,1,0,2,0,2,2,2,501678
代怀博,深圳,广东,2016-11-02,89:88(已结束),0,20.1,0,1,0,0,3,4,1,4,0,0,0,1,1,3,501413
队伍,深圳,广东,2016-11-02,89:88(已结束),0,-,0,0,0,0,0,0,4,4,0,0,0,0,0,0,Te025
朱芳雨,广东,深圳,2016-11-02,89:88(已结束),1,16.8,1,3,0,2,0,0,1,1,0,0,0,0,1,3,100003
易建联,广东,深圳,2016-11-02,89:88(已结束),1,25.0,0,4,6,11,1,6,0,3,1,0,3,1,2,13,100004
董瀚麟,广东,深圳,2016-11-02,89:88(已结束),1,18.6,0,0,2,3,0,0,0,3,0,2,0,1,5,4,500539
周湛东,广东,深圳,2016-11-02,89:88(已结束),1,19.3,2,2,0,0,0,0,3,5,2,1,0,0,5,6,501893
多纳德·斯隆,广东,深圳,2016-11-02,89:88(已结束),1,38.7,0,4,7,19,5,7,1,6,7,1,0,2,2,19,501573
赵天熠,广东,深圳,2016-11-02,89:88(已结束),0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,501408
陈江华,广东,深圳,2016-11-02,89:88(已结束),0,14.1,0,0,2,3,0,0,1,3,0,0,0,0,1,4,100002
周鹏,广东,深圳,2016-11-02,89:88(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100007
杨金蒙,广东,深圳,2016-11-02,89:88(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501399
高尚,广东,深圳,2016-11-02,89:88(已结束),0,14.4,1,1,0,0,0,0,1,1,0,0,1,2,0,3,501401
赵睿,广东,深圳,2016-11-02,89:88(已结束),0,25.2,0,1,3,5,0,0,2,6,1,3,0,3,4,6,501938
布泽尔,广东,深圳,2016-11-02,89:88(已结束),0,33.2,0,0,7,19,4,8,4,12,0,0,1,2,2,18,503552
杜锋,广东,深圳,2016-11-02,89:88(已结束),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Ca114
任骏飞,广东,深圳,2016-11-02,89:88(已结束),0,30.6,2,2,3,6,0,0,0,5,2,4,1,2,5,12,500672
队伍,广东,深圳,2016-11-02,89:88(已结束),0,-,0,0,0,0,0,0,0,2,0,0,0,1,0,0,Te007
斯蒂芬·马布里,北京,青岛,2016-11-02,129:126(已结束),1,41.1,2,3,9,13,12,18,0,5,7,2,0,3,1,36,500733
张松涛,北京,青岛,2016-11-02,129:126(已结束),1,13.0,0,0,2,2,0,0,0,1,0,1,0,0,2,4,101677
翟晓川,北京,青岛,2016-11-02,129:126(已结束),1,37.5,2,4,7,10,8,11,3,6,4,2,0,1,2,28,501346
吉喆,北京,青岛,2016-11-02,129:126(已结束),1,25.5,0,1,1,1,0,0,0,3,0,0,0,1,5,2,500356
王骁辉,北京,青岛,2016-11-02,129:126(已结束),1,27.1,3,5,1,1,0,0,0,0,3,0,0,1,2,11,500517
方硕,北京,青岛,2016-11-02,129:126(已结束),0,8.2,0,1,1,1,2,2,0,1,3,0,0,1,0,4,500519
兰多夫·莫里斯,北京,青岛,2016-11-02,129:126(已结束),0,29.6,0,0,7,11,4,8,1,5,3,2,2,2,4,18,501195
朱彦西,北京,青岛,2016-11-02,129:126(已结束),0,28.0,2,6,1,2,0,0,0,3,0,0,0,0,5,8,501234
张庆鹏,北京,青岛,2016-11-02,129:126(已结束),0,19.9,3,3,2,2,2,2,0,4,1,1,0,2,1,15,100126
段江鹏,北京,青岛,2016-11-02,129:126(已结束),0,10.2,1,1,0,0,0,0,0,1,0,1,0,0,1,3,500389
队伍,北京,青岛,2016-11-02,129:126(已结束),0,-,0,0,0,0,0,0,0,4,0,0,0,1,0,0,Te012
孙杰,青岛,北京,2016-11-02,129:126(已结束),1,40.4,5,9,1,2,0,0,0,0,2,1,0,1,3,17,100213
苏伟,青岛,北京,2016-11-02,129:126(已结束),1,25.8,0,0,2,3,0,1,2,3,2,1,0,2,5,4,101763
张骋宇,青岛,北京,2016-11-02,129:126(已结束),1,46.5,3,7,8,11,1,2,1,5,7,1,0,4,3,26,500660
田嘉夫,青岛,北京,2016-11-02,129:126(已结束),1,24.4,5,6,1,1,2,2,1,2,0,0,0,0,6,19,501382
多米尼克·琼斯,青岛,北京,2016-11-02,129:126(已结束),1,36.5,5,10,7,11,5,7,1,10,4,3,0,2,6,34,501896
宗赞,青岛,北京,2016-11-02,129:126(已结束),0,7.4,0,0,0,1,2,2,0,1,0,0,0,0,1,2,501585
孙鐿滔,青岛,北京,2016-11-02,129:126(已结束),0,13.9,0,1,0,2,0,0,2,3,0,0,0,0,1,0,501936
刘书楠,青岛,北京,2016-11-02,129:126(已结束),0,8.1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,500531
贝尼蒙,青岛,北京,2016-11-02,129:126(已结束),0,34.6,0,0,8,13,8,10,2,8,4,1,1,3,3,24,503178
王庆明,青岛,北京,2016-11-02,129:126(已结束),0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501485
队伍,青岛,北京,2016-11-02,129:126(已结束),0,-,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Te030
廉明,辽宁,江苏,2016-11-02,110:104(已结束),1,31.5,1,1,2,4,3,4,2,3,0,1,0,1,1,10,501171
莱斯特·哈德森,辽宁,江苏,2016-11-02,110:104(已结束),1,44.8,6,13,6,13,15,16,6,12,3,2,0,3,5,45,501217
赵继伟,辽宁,江苏,2016-11-02,110:104(已结束),1,38.3,1,3,6,8,0,0,1,2,4,4,0,5,3,15,501736
丛明晨,辽宁,江苏,2016-11-02,110:104(已结束),1,40.6,1,2,1,1,0,0,1,2,3,2,0,2,4,5,501739
韩德君,辽宁,江苏,2016-11-02,110:104(已结束),1,37.4,0,0,3,7,7,10,4,12,2,0,0,2,2,13,500345
兰多夫,辽宁,江苏,2016-11-02,110:104(已结束),0,27.2,1,3,8,16,2,4,5,7,2,1,2,1,4,21,501557
杨鸣,辽宁,江苏,2016-11-02,110:104(已结束),0,13.9,0,0,0,1,1,2,1,1,1,0,0,0,3,1,100129
高诗岩,辽宁,江苏,2016-11-02,110:104(已结束),0,6.5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,501726
队伍,辽宁,江苏,2016-11-02,110:104(已结束),0,-,0,0,0,0,0,0,1,4,0,0,0,0,0,0,Te011
易立,江苏,辽宁,2016-11-02,110:104(已结束),1,41.9,3,6,1,7,2,2,1,4,2,3,0,1,5,13,100019
柳伟,江苏,辽宁,2016-11-02,110:104(已结束),1,12.5,0,0,1,2,0,0,1,2,2,0,0,1,5,2,100164
刘亚晖,江苏,辽宁,2016-11-02,110:104(已结束),1,23.8,1,1,1,2,0,0,0,1,0,0,0,0,4,5,500341
曹飞,江苏,辽宁,2016-11-02,110:104(已结束),1,37.0,2,6,3,3,1,2,0,5,0,4,0,2,2,13,500545
马尚·布鲁克斯,江苏,辽宁,2016-11-02,110:104(已结束),1,39.9,7,8,6,13,6,6,1,4,10,2,0,2,4,39,503170
李原宇,江苏,辽宁,2016-11-02,110:104(已结束),0,29.8,0,0,3,5,3,4,4,8,1,1,0,2,5,9,501166
候逸凡,江苏,辽宁,2016-11-02,110:104(已结束),0,9.3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,501160
S·萨缪尔斯,江苏,辽宁,2016-11-02,110:104(已结束),0,29.7,0,0,8,11,4,4,0,5,3,1,1,3,2,20,503549
胡雪峰,江苏,辽宁,2016-11-02,110:104(已结束),0,16.1,1,5,0,0,0,0,0,1,0,1,0,1,2,3,100018
队伍,江苏,辽宁,2016-11-02,110:104(已结束),0,-,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Te005
宋康明,北控,新疆,2016-11-02,94:109(已结束),1,13.5,0,0,0,2,0,0,1,6,1,1,0,2,3,0,500360
李雪松,北控,新疆,2016-11-02,94:109(已结束),1,25.3,0,2,4,6,0,1,0,3,2,1,1,0,1,8,501016
杨敬敏,北控,新疆,2016-11-02,94:109(已结束),1,16.4,0,2,1,4,0,0,0,1,1,0,0,1,1,2,501463
麦克克鲁姆,北控,新疆,2016-11-02,94:109(已结束),1,33.8,1,3,9,19,4,10,3,7,4,2,1,2,1,25,502330
王振宇,北控,新疆,2016-11-02,94:109(已结束),1,28.0,1,3,2,3,2,2,0,6,1,3,0,0,4,9,501666
何敬佳,北控,新疆,2016-11-02,94:109(已结束),0,7.2,0,0,1,4,1,1,0,0,0,1,0,0,0,3,501980
E.巴蒂斯塔,北控,新疆,2016-11-02,94:109(已结束),0,34.8,0,1,10,20,1,2,4,11,2,0,0,1,3,21,503167
刘大鹏,北控,新疆,2016-11-02,94:109(已结束),0,19.2,2,3,1,4,0,0,0,0,0,3,0,2,3,8,500602
张翌星,北控,新疆,2016-11-02,94:109(已结束),0,14.5,0,1,1,1,0,0,1,2,2,1,0,0,1,2,502030
贺希宁,北控,新疆,2016-11-02,94:109(已结束),0,6.3,0,0,0,1,1,2,0,0,0,0,0,0,1,1,501994
孙伟博,北控,新疆,2016-11-02,94:109(已结束),0,21.4,2,4,1,3,0,0,0,0,2,1,0,1,4,8,500554
于梁,北控,新疆,2016-11-02,94:109(已结束),0,19.7,1,4,2,4,0,0,0,3,1,0,0,1,2,7,100015
队伍,北控,新疆,2016-11-02,94:109(已结束),0,-,0,0,0,0,0,0,4,6,0,0,0,0,0,0,NTe014
周琦,新疆,北控,2016-11-02,94:109(已结束),1,25.1,0,2,3,3,3,7,2,12,0,0,0,3,2,9,501738
达柳斯·亚当斯,新疆,北控,2016-11-02,94:109(已结束),1,34.3,1,6,8,12,3,4,0,4,5,3,0,4,3,22,503547
可兰白克-马坎,新疆,北控,2016-11-02,94:109(已结束),1,23.8,1,1,2,5,2,2,0,2,0,0,0,0,3,9,501464
俞长栋,新疆,北控,2016-11-02,94:109(已结束),1,15.1,0,1,1,2,2,2,2,5,3,0,0,1,3,4,501179
西热力江,新疆,北控,2016-11-02,94:109(已结束),1,31.0,2,5,1,1,0,1,0,4,2,3,1,2,3,8,500555
孙鸣阳,新疆,北控,2016-11-02,94:109(已结束),0,2.6,0,0,1,2,1,2,0,1,0,0,0,0,2,3,501403
王政博,新疆,北控,2016-11-02,94:109(已结束),0,2.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,501734
阿不都沙拉木,新疆,北控,2016-11-02,94:109(已结束),0,5.8,0,1,1,1,0,0,1,1,0,1,0,0,1,2,501983
安德雷.布拉切,新疆,北控,2016-11-02,94:109(已结束),0,32.7,1,6,12,18,5,7,5,13,4,0,3,4,1,32,502328
王子瑞,新疆,北控,2016-11-02,94:109(已结束),0,12.8,1,1,1,3,1,2,0,0,0,1,0,1,1,6,501301
李根,新疆,北控,2016-11-02,94:109(已结束),0,33.8,0,2,3,8,2,2,2,5,1,0,0,1,1,8,500536
孙桐林,新疆,北控,2016-11-02,94:109(已结束),0,20.5,0,0,3,4,0,0,2,9,0,0,0,3,0,6,501177
队伍,新疆,北控,2016-11-02,94:109(已结束),0,-,0,0,0,0,0,0,1,6,0,0,0,0,0,0,Te008
张兆旭,上海,同曦,2016-11-02,110:101(已结束),1,31.3,0,0,3,6,8,8,6,13,2,2,1,2,4,14,501069
曾文鼎,上海,同曦,2016-11-02,110:101(已结束),1,31.4,2,6,0,1,0,2,3,6,1,1,0,1,4,6,501306
翟逸,上海,同曦,2016-11-02,110:101(已结束),1,36.5,0,0,2,2,0,1,1,5,1,1,0,0,3,4,501470
弗雷戴特,上海,同曦,2016-11-02,110:101(已结束),1,45.6,4,13,13,23,6,6,4,11,7,2,0,6,2,44,503551
卢伟,上海,同曦,2016-11-02,110:101(已结束),1,35.6,3,12,1,1,0,0,2,3,2,1,0,1,2,11,100128
吴冠希,上海,同曦,2016-11-02,110:101(已结束),0,7.0,0,0,1,1,0,0,1,2,0,0,0,0,2,2,501882
蔡亮,上海,同曦,2016-11-02,110:101(已结束),0,10.6,1,1,1,2,1,2,0,2,0,0,0,0,4,6,500367
亚布塞莱,上海,同曦,2016-11-02,110:101(已结束),0,26.4,4,7,2,5,5,6,3,12,0,0,1,0,1,21,503550
刘晓宇,上海,同曦,2016-11-02,110:101(已结束),0,15.8,0,0,1,5,0,0,0,1,1,0,0,2,0,2,100006
队伍,上海,同曦,2016-11-02,110:101(已结束),0,-,0,0,0,0,0,0,2,3,0,0,0,1,0,0,Te009
唐正东,同曦,上海,2016-11-02,110:101(已结束),1,30.1,0,0,4,7,4,6,4,8,2,0,0,2,4,12,100017
于长春,同曦,上海,2016-11-02,110:101(已结束),1,7.8,0,0,0,1,0,0,1,2,0,1,0,1,0,0,500701
赛义德·阿巴斯,同曦,上海,2016-11-02,110:101(已结束),1,37.5,0,2,5,9,4,5,5,14,0,2,1,3,5,14,500715
冯欣,同曦,上海,2016-11-02,110:101(已结束),1,38.0,2,4,2,4,1,2,0,2,3,4,0,0,5,11,501031
康宁汉姆,同曦,上海,2016-11-02,110:101(已结束),1,43.6,4,13,9,16,4,6,1,5,7,2,0,0,4,34,503566
范成林,同曦,上海,2016-11-02,110:101(已结束),0,22.6,2,4,2,4,0,0,0,2,1,0,0,1,1,10,501280
宋建骅,同曦,上海,2016-11-02,110:101(已结束),0,12.9,1,3,0,0,0,0,1,1,0,0,0,0,2,3,501380
马壮,同曦,上海,2016-11-02,110:101(已结束),0,19.1,0,4,0,0,0,0,0,1,2,0,0,0,2,0,500612
德胡安-布莱尔,同曦,上海,2016-11-02,110:101(已结束),0,28.4,0,0,8,16,1,2,5,12,1,0,1,2,2,17,503565
队伍,同曦,上海,2016-11-02,110:101(已结束),0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NTe013
德怀特·拜克斯,福建,浙江,2016-11-02,123:115(已结束),1,37.3,2,7,8,13,4,6,3,8,10,3,1,3,1,26,502346
王哲林,福建,浙江,2016-11-02,123:115(已结束),1,38.3,0,0,9,15,6,8,4,9,2,0,1,1,3,24,501537
周启新,福建,浙江,2016-11-02,123:115(已结束),1,29.0,2,4,2,6,0,0,1,3,3,4,0,0,2,10,100101
郭磊,福建,浙江,2016-11-02,123:115(已结束),1,11.6,1,2,1,1,0,0,0,1,1,0,0,1,5,5,100219
赵泰隆,福建,浙江,2016-11-02,123:115(已结束),1,33.7,1,4,2,3,1,1,0,1,5,1,0,0,3,8,500382
陈世杰,福建,浙江,2016-11-02,123:115(已结束),0,4.3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,503542
J·J·希克森,福建,浙江,2016-11-02,123:115(已结束),0,32.9,0,0,16,22,5,6,5,17,0,1,0,2,3,37,503569
