球员,球队,对阵,时间,状态,首发,出场时间,三分球命中,三分球出手,两分球命中,两分球出手,罚球命中,罚球出手,进攻,篮板,助攻,抢断,盖帽,失误,犯规,得分,编号
贾斯汀·汉密尔顿,北京,天津,2017-11-07,93:119(已结束),1,38.7,1,3,9,12,2,3,5,9,0,2,3,3,5,23,603184
段江鹏,北京,天津,2017-11-07,93:119(已结束),0,10.4,2,2,0,0,0,0,0,1,2,1,0,3,1,6,500389
王旭,北京,天津,2017-11-07,93:119(已结束),0,9.5,0,0,0,0,0,0,0,2,0,1,0,1,2,0,600048
段鸿瑞,北京,天津,2017-11-07,93:119(已结束),0,5.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,501973
张才仁,北京,天津,2017-11-07,93:119(已结束),0,4.9,0,0,2,3,0,0,0,0,1,0,0,0,2,4,501976
艾伦·杰克逊,北京,天津,2017-11-07,93:119(已结束),0,29.4,2,4,2,6,3,4,0,5,13,0,0,2,2,13,603181
塔瑞克·加尼尤,北京,天津,2017-11-07,93:119(已结束),0,11.3,0,0,1,1,1,2,0,1,0,0,0,0,2,3,603183
易建联,广东,新疆,2017-11-07,98:95(已结束),1,41.4,0,1,9,17,5,5,3,13,1,0,0,1,1,23,100004
周鹏,广东,新疆,2017-11-07,98:95(已结束),1,32.1,1,3,3,6,0,0,1,4,1,2,1,1,1,9,100007
任骏飞,广东,新疆,2017-11-07,98:95(已结束),1,18.0,0,1,4,4,2,2,5,6,3,1,0,0,2,10,500672
赵睿,广东,新疆,2017-11-07,98:95(已结束),1,34.3,1,3,2,4,4,6,0,2,6,3,1,3,4,11,501938
杰克逊,广东,新疆,2017-11-07,98:95(已结束),1,43.6,1,3,6,17,2,2,0,9,5,4,1,3,2,17,101208
杨金蒙,广东,新疆,2017-11-07,98:95(已结束),0,24.7,1,5,2,4,1,1,0,2,0,0,0,0,5,8,501399
邵英伦,广东,新疆,2017-11-07,98:95(已结束),0,3.8,0,1,0,0,0,0,1,1,0,0,0,1,1,0,501407
胡明轩,广东,新疆,2017-11-07,98:95(已结束),0,13.7,0,1,1,1,0,0,0,0,0,1,0,0,1,2,603116
尼克尔森,广东,新疆,2017-11-07,98:95(已结束),0,28.4,2,4,6,8,0,0,2,6,1,0,0,2,3,18,603195
孙桐林,新疆,广东,2017-11-07,98:95(已结束),1,33.2,1,1,6,9,1,1,4,5,2,1,0,3,4,16,501177
俞长栋,新疆,广东,2017-11-07,98:95(已结束),1,26.3,1,2,0,3,2,2,1,4,0,0,1,1,3,5,501179
可兰白克·马坎,新疆,广东,2017-11-07,98:95(已结束),1,32.6,1,2,1,2,0,0,0,3,0,2,0,0,4,5,600301
阿不都沙拉木,新疆,广东,2017-11-07,98:95(已结束),1,22.9,0,2,0,3,2,2,0,7,2,1,0,0,1,2,501983
达柳斯·亚当斯,新疆,广东,2017-11-07,98:95(已结束),1,45.5,7,21,8,14,5,7,0,8,8,0,0,5,2,42,503547
西热力江,新疆,广东,2017-11-07,98:95(已结束),0,35.3,1,5,2,3,0,0,0,1,0,1,0,2,3,7,500555
王子瑞,新疆,广东,2017-11-07,98:95(已结束),0,7.8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,501301
孙鸣阳,新疆,广东,2017-11-07,98:95(已结束),0,11.6,0,0,0,2,2,2,1,2,2,0,0,0,0,2,501403
肖恩.朗,新疆,广东,2017-11-07,98:95(已结束),0,24.9,0,1,8,14,0,2,4,8,0,1,0,2,3,16,603199
吴轲,山东,浙江,2017-11-07,95:89(已结束),1,19.1,1,4,2,7,0,0,2,7,0,1,0,2,2,7,100221
睢冉,山东,浙江,2017-11-07,95:89(已结束),1,20.8,0,2,2,3,0,0,2,2,0,2,0,0,1,4,500532
丁彦雨航,山东,浙江,2017-11-07,95:89(已结束),1,42.5,2,6,4,12,8,8,3,14,3,0,0,4,2,22,501310
王汝恒,山东,浙江,2017-11-07,95:89(已结束),1,7.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,501163
莫泰尤纳斯,山东,浙江,2017-11-07,95:89(已结束),1,31.7,0,1,11,15,1,4,4,12,2,2,1,1,3,23,603144
张庆鹏,山东,浙江,2017-11-07,95:89(已结束),0,16.7,0,2,1,2,0,0,1,2,1,0,0,0,1,2,100126
陶汉林,山东,浙江,2017-11-07,95:89(已结束),0,34.8,0,0,6,14,1,1,4,7,2,1,0,3,2,13,500684
贾诚,山东,浙江,2017-11-07,95:89(已结束),0,10.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,501161
张春军,山东,浙江,2017-11-07,95:89(已结束),0,16.1,0,1,0,0,0,0,0,2,0,1,0,2,2,0,501156
泰·劳森,山东,浙江,2017-11-07,95:89(已结束),0,40.3,1,4,8,11,5,7,1,5,4,2,0,3,2,24,603146
张大宇,浙江,山东,2017-11-07,95:89(已结束),1,32.6,0,0,5,13,5,6,2,8,0,3,0,2,5,15,100085
吴前,浙江,山东,2017-11-07,95:89(已结束),1,36.1,2,9,0,5,0,0,1,3,6,0,0,4,2,6,501409
江凯,浙江,山东,2017-11-07,95:89(已结束),1,28.0,2,4,2,3,0,2,1,4,1,0,0,0,4,10,501539
惠龙儿,浙江,山东,2017-11-07,95:89(已结束),1,30.9,0,0,3,7,2,2,3,8,1,2,1,0,2,8,603120
索尼·威姆斯,浙江,山东,2017-11-07,95:89(已结束),1,36.5,3,6,8,18,0,0,1,7,8,5,1,4,2,25,603125
张永鹏,浙江,山东,2017-11-07,95:89(已结束),0,21.0,0,0,1,5,0,0,3,8,0,0,0,1,1,2,500352
赖俊豪,浙江,山东,2017-11-07,95:89(已结束),0,11.5,0,1,1,1,1,2,0,3,0,0,0,1,1,3,501651
陆文博,浙江,山东,2017-11-07,95:89(已结束),0,10.5,1,1,1,2,0,0,0,0,0,2,0,0,2,5,502731
程帅彭,浙江,山东,2017-11-07,95:89(已结束),0,22.1,1,1,3,4,0,0,0,0,3,1,0,1,3,9,603118
付磊,浙江,山东,2017-11-07,95:89(已结束),0,5.2,1,1,0,0,0,2,0,0,1,0,0,0,0,3,502029
王奕博,浙江,山东,2017-11-07,95:89(已结束),0,5.7,1,1,0,0,0,0,0,0,0,0,0,0,1,3,603126
巴赫拉米,同曦,吉林,2017-11-07,111:99(已结束),1,43.6,0,3,7,11,4,6,6,16,6,3,0,3,4,18,501903
J·J·希克森,同曦,吉林,2017-11-07,111:99(已结束),1,29.0,0,0,16,24,1,1,3,8,0,2,0,4,3,33,503569
宋建骅,同曦,吉林,2017-11-07,111:99(已结束),1,16.0,0,0,2,5,0,0,0,1,1,1,0,0,0,4,501380
郭一飞,同曦,吉林,2017-11-07,111:99(已结束),1,13.4,0,3,0,1,0,0,0,0,0,1,0,1,2,0,501477
杨力,同曦,吉林,2017-11-07,111:99(已结束),1,29.7,0,3,2,5,0,0,3,7,2,0,0,1,5,4,100024
唐正东,同曦,吉林,2017-11-07,111:99(已结束),0,18.2,0,0,1,3,0,0,3,7,0,0,0,2,2,2,100017
买尔丹·吐尔逊,同曦,吉林,2017-11-07,111:99(已结束),0,15.1,0,0,1,2,2,4,2,5,1,0,0,0,3,4,500516
于长春,同曦,吉林,2017-11-07,111:99(已结束),0,26.0,3,9,0,0,1,2,2,2,0,0,0,0,2,10,500701
多米尼克·琼斯,同曦,吉林,2017-11-07,111:99(已结束),0,43.0,3,6,8,10,11,13,0,8,12,4,0,4,1,36,501896
王睿,同曦,吉林,2017-11-07,111:99(已结束),0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,603170
周仪翔,同曦,吉林,2017-11-07,111:99(已结束),0,5.2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,603171
李安,吉林,同曦,2017-11-07,111:99(已结束),1,34.7,0,0,3,5,0,0,1,6,2,2,1,1,6,6,500662
柴长易,吉林,同曦,2017-11-07,111:99(已结束),1,6.2,0,2,0,1,0,0,1,1,1,0,0,1,1,0,501338
崔晋铭,吉林,同曦,2017-11-07,111:99(已结束),1,45.4,2,6,1,6,1,2,0,1,1,1,0,4,1,9,501506
高诗岩,吉林,同曦,2017-11-07,111:99(已结束),1,13.0,0,0,2,6,1,2,1,2,1,2,0,1,4,5,501726
兰德里,吉林,同曦,2017-11-07,111:99(已结束),1,31.4,1,2,8,14,7,8,2,8,1,3,0,2,2,26,603133
蔡李龙,吉林,同曦,2017-11-07,111:99(已结束),0,6.0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,500675
刘天意,吉林,同曦,2017-11-07,111:99(已结束),0,2.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,501540
姚天一,吉林,同曦,2017-11-07,111:99(已结束),0,31.4,2,6,1,1,0,0,1,3,4,3,0,0,4,8,501979
廉明,吉林,同曦,2017-11-07,111:99(已结束),0,2.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,501171
代怀博,吉林,同曦,2017-11-07,111:99(已结束),0,26.5,0,2,2,3,1,2,3,7,1,0,1,2,3,5,501413
韦弗,吉林,同曦,2017-11-07,111:99(已结束),0,40.6,7,10,9,16,1,1,0,8,4,2,1,3,1,40,603134
李敬宇,山西,北控,2017-11-08,101:109(已结束),1,42.9,2,7,4,4,0,0,1,6,0,0,0,2,5,14,500331
刘冠岑,山西,北控,2017-11-08,101:109(已结束),1,8.9,0,0,0,0,0,0,0,0,2,0,0,1,1,0,501697
邢志强,山西,北控,2017-11-08,101:109(已结束),1,32.4,0,4,0,5,0,0,2,11,0,2,0,1,5,0,501319
曾令旭,山西,北控,2017-11-08,101:109(已结束),1,29.3,1,3,1,4,4,5,1,3,2,0,0,5,3,9,501329
斯科拉,山西,北控,2017-11-08,101:109(已结束),1,35.3,0,4,7,16,0,1,5,19,3,2,1,1,4,14,603196
王磊,山西,北控,2017-11-08,101:109(已结束),0,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100198
张学文,山西,北控,2017-11-08,101:109(已结束),0,26.2,1,3,2,3,3,4,2,4,2,0,0,1,3,10,100201
闫鹏飞,山西,北控,2017-11-08,101:109(已结束),0,5.5,0,0,3,4,0,0,1,1,0,0,0,0,0,6,501318
原帅,山西,北控,2017-11-08,101:109(已结束),0,11.8,1,4,0,2,0,0,1,2,0,1,0,0,1,3,501459
王洪,山西,北控,2017-11-08,101:109(已结束),0,5.9,1,1,0,0,0,0,0,1,2,0,0,1,0,3,503544
詹宁斯,山西,北控,2017-11-08,101:109(已结束),0,36.7,9,15,4,11,7,12,1,5,4,3,0,4,0,42,603193
杨敬敏,北控,山西,2017-11-08,101:109(已结束),1,35.3,2,5,5,10,0,0,1,5,5,3,0,1,2,16,501463
斯蒂芬·马布里,北控,山西,2017-11-08,101:109(已结束),1,36.0,1,5,1,3,6,7,0,5,9,0,0,0,1,11,500733
赛义德·阿巴斯,北控,山西,2017-11-08,101:109(已结束),1,39.5,1,5,6,8,2,5,3,8,2,2,1,2,5,17,500715
王征,北控,山西,2017-11-08,101:109(已结束),1,23.3,0,0,3,6,1,1,1,9,1,0,1,0,1,7,500347
许梦君,北控,山西,2017-11-08,101:109(已结束),1,32.0,6,12,3,5,1,2,2,2,0,1,0,2,2,25,603189
于梁,北控,山西,2017-11-08,101:109(已结束),0,4.1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,100015
李雪松,北控,山西,2017-11-08,101:109(已结束),0,2.0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,501016
滕贺麒,北控,山西,2017-11-08,101:109(已结束),0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,501933
贺希宁,北控,山西,2017-11-08,101:109(已结束),0,17.2,0,0,3,5,0,0,1,3,0,2,0,1,1,6,501994
兰多夫,北控,山西,2017-11-08,101:109(已结束),0,36.1,2,4,7,13,4,8,1,11,3,1,0,4,4,24,501557
于澍龙,北控,山西,2017-11-08,101:109(已结束),0,12.1,0,0,0,2,1,2,0,1,1,1,0,2,0,1,500525
孟达,四川,上海,2017-11-08,105:114(已结束),1,41.7,6,10,6,10,0,0,0,1,1,0,1,0,2,30,100026
吴楠,四川,上海,2017-11-08,105:114(已结束),1,27.6,0,3,1,2,2,3,1,3,1,0,0,0,2,4,500533
哈达迪,四川,上海,2017-11-08,105:114(已结束),1,38.0,1,2,2,9,3,6,6,20,5,0,1,5,2,10,501880
左朕年,四川,上海,2017-11-08,105:114(已结束),1,37.8,0,2,5,9,2,8,2,4,0,0,0,0,1,12,502024
王政博,四川,上海,2017-11-08,105:114(已结束),1,11.6,0,2,0,0,0,0,0,0,1,1,0,1,1,0,501734
徐煜峰,四川,上海,2017-11-08,105:114(已结束),0,6.8,0,0,1,1,0,0,0,1,0,0,0,0,2,2,501707
富兰克林,四川,上海,2017-11-08,105:114(已结束),0,34.1,2,6,5,9,12,13,2,10,8,2,1,3,3,28,600223
陈晓东,四川,上海,2017-11-08,105:114(已结束),0,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100214
陈辰,四川,上海,2017-11-08,105:114(已结束),0,2.7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,502296
黄荣奇,四川,上海,2017-11-08,105:114(已结束),0,36.5,2,5,5,8,3,4,1,5,1,0,0,1,0,19,603156
卢伟,上海,四川,2017-11-08,105:114(已结束),1,22.0,1,4,0,1,0,0,0,3,1,2,0,0,0,3,100128
张兆旭,上海,四川,2017-11-08,105:114(已结束),1,38.1,0,1,4,4,2,2,5,10,1,1,3,3,4,10,501069
曾文鼎,上海,四川,2017-11-08,105:114(已结束),1,21.3,0,2,0,0,0,0,1,5,1,0,0,0,2,0,501306
弗雷戴特,上海,四川,2017-11-08,105:114(已结束),1,45.3,10,20,6,13,8,9,0,10,9,3,0,3,3,50,503551
罗汉琛,上海,四川,2017-11-08,105:114(已结束),1,36.3,1,4,5,8,0,0,0,3,0,1,0,1,2,13,501532
董瀚麟,上海,四川,2017-11-08,105:114(已结束),0,9.9,0,0,2,3,0,0,0,2,0,0,0,1,2,4,500539
孟令源,上海,四川,2017-11-08,105:114(已结束),0,7.7,0,1,0,0,0,0,0,0,2,0,0,0,2,0,500369
罗智,上海,四川,2017-11-08,105:114(已结束),0,6.6,1,2,0,1,0,0,0,0,0,0,0,0,0,3,100076
蔡亮,上海,四川,2017-11-08,105:114(已结束),0,5.4,0,1,0,0,2,2,0,1,0,0,0,0,0,2,500367
翟逸,上海,四川,2017-11-08,105:114(已结束),0,16.7,0,1,1,3,4,5,1,1,2,0,0,0,2,6,501470
施宇晨,上海,四川,2017-11-08,105:114(已结束),0,4.0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,502764
明纳拉斯,上海,四川,2017-11-08,105:114(已结束),0,26.7,1,5,7,14,4,4,5,11,1,1,1,0,0,21,603168
史鸿飞,江苏,辽宁,2017-11-08,80:112(已结束),1,28.4,3,4,0,1,2,2,0,1,3,1,0,2,2,11,501345
易立,江苏,辽宁,2017-11-08,80:112(已结束),1,19.8,0,0,1,5,2,3,0,1,0,2,0,1,1,4,100019
曹飞,江苏,辽宁,2017-11-08,80:112(已结束),1,29.3,0,2,0,2,0,0,1,3,2,1,0,3,4,0,500545
李原宇,江苏,辽宁,2017-11-08,80:112(已结束),1,28.0,1,3,2,5,1,2,1,5,1,0,0,0,1,8,501166
米罗斯拉夫·拉杜利察,江苏,辽宁,2017-11-08,80:112(已结束),1,30.9,0,0,7,13,3,4,2,9,0,0,1,4,4,17,603130
陈磊,江苏,辽宁,2017-11-08,80:112(已结束),0,18.1,1,5,0,4,4,4,0,1,1,1,0,1,1,7,100139
柳伟,江苏,辽宁,2017-11-08,80:112(已结束),0,17.0,0,0,2,3,3,4,0,1,1,0,0,0,4,7,100164
刘亚晖,江苏,辽宁,2017-11-08,80:112(已结束),0,5.2,1,1,0,0,1,2,0,0,0,0,0,0,0,4,500341
常亚松,江苏,辽宁,2017-11-08,80:112(已结束),0,11.1,0,0,2,4,0,2,1,2,1,1,0,2,2,4,500667
侯逸凡,江苏,辽宁,2017-11-08,80:112(已结束),0,37.3,0,3,5,7,5,5,1,3,4,1,0,2,1,15,600113
吴冠希,江苏,辽宁,2017-11-08,80:112(已结束),0,14.9,0,0,1,3,1,2,0,0,0,2,1,2,0,3,501882
李晓旭,辽宁,江苏,2017-11-08,80:112(已结束),1,27.3,0,0,3,5,0,0,4,7,1,1,0,0,2,6,100130
韩德君,辽宁,江苏,2017-11-08,80:112(已结束),1,19.0,0,0,2,5,0,0,1,7,2,2,0,1,4,4,500345
郭艾伦,辽宁,江苏,2017-11-08,80:112(已结束),1,27.9,4,6,4,7,2,3,0,2,2,1,0,3,1,22,501070
莱斯特·哈德森,辽宁,江苏,2017-11-08,80:112(已结束),1,33.0,4,7,5,5,4,4,0,5,3,1,0,2,1,26,501217
丛明晨,辽宁,江苏,2017-11-08,80:112(已结束),1,17.8,1,3,1,4,0,0,2,4,2,1,0,0,3,5,501739
赵率舟,辽宁,江苏,2017-11-08,80:112(已结束),0,15.7,1,2,0,2,0,0,0,2,0,0,0,0,3,3,501737
钟诚,辽宁,江苏,2017-11-08,80:112(已结束),0,10.8,1,2,0,0,0,0,0,4,0,0,0,1,4,3,500523
杨鸣,辽宁,江苏,2017-11-08,80:112(已结束),0,9.8,0,1,0,3,2,2,2,4,0,1,0,2,2,2,100129
刘志轩,辽宁,江苏,2017-11-08,80:112(已结束),0,22.0,1,4,0,0,0,0,1,1,4,0,0,0,4,3,501170
赵继伟,辽宁,江苏,2017-11-08,80:112(已结束),0,17.8,3,7,3,3,0,0,0,1,3,3,0,3,0,15,501736
卫猛,辽宁,江苏,2017-11-08,80:112(已结束),0,3.5,0,0,2,3,0,0,1,1,0,0,0,1,2,4,501895
巴斯,辽宁,江苏,2017-11-08,80:112(已结束),0,35.5,0,0,7,13,5,6,1,7,1,2,1,3,1,19,603149
许钟豪,八一,广州,2017-11-08,93:94(已结束),1,35.4,0,0,6,13,4,7,1,4,2,2,1,1,6,16,500535
刘航初,八一,广州,2017-11-08,93:94(已结束),1,34.1,0,2,3,10,7,8,2,5,5,0,1,0,3,13,501144
余晨,八一,广州,2017-11-08,93:94(已结束),1,18.0,0,0,3,5,2,3,3,4,1,0,0,4,5,8,501153
田宇翔,八一,广州,2017-11-08,93:94(已结束),1,36.2,2,4,5,12,5,6,2,10,5,2,0,2,1,21,501335
雷蒙,八一,广州,2017-11-08,93:94(已结束),1,31.0,1,5,1,6,2,2,0,3,0,3,0,3,5,7,501772
德勒黑,八一,广州,2017-11-08,93:94(已结束),0,19.7,3,3,0,1,0,0,0,3,1,1,0,1,2,9,100254
阿尔斯兰,八一,广州,2017-11-08,93:94(已结束),0,11.8,1,2,0,1,0,0,0,1,1,0,0,0,1,3,501769
付豪,八一,广州,2017-11-08,93:94(已结束),0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501770
罗凯文,八一,广州,2017-11-08,93:94(已结束),0,8.5,1,1,0,0,0,0,0,0,0,0,1,0,1,3,501777
宁鸿宇,八一,广州,2017-11-08,93:94(已结束),0,18.4,0,0,2,5,1,1,2,3,1,1,0,0,3,5,501779
张祖铭,八一,广州,2017-11-08,93:94(已结束),0,24.5,2,4,1,2,0,0,2,4,1,0,0,1,2,8,501782
鞠明欣,广州,八一,2017-11-08,93:94(已结束),1,33.9,0,1,0,5,1,2,4,10,1,1,0,2,5,1,501398
朱旭航,广州,八一,2017-11-08,93:94(已结束),1,20.6,0,0,2,6,0,4,1,4,0,1,0,2,3,4,501546
范子铭,广州,八一,2017-11-08,93:94(已结束),1,36.1,1,1,4,6,6,8,3,8,2,0,1,1,3,17,501725
罗旭东,广州,八一,2017-11-08,93:94(已结束),1,24.3,0,0,2,8,1,1,1,2,2,3,0,0,2,5,100072
弗格,广州,八一,2017-11-08,93:94(已结束),1,25.8,0,5,4,5,7,9,2,3,2,2,0,6,0,15,603137
郑准,广州,八一,2017-11-08,93:94(已结束),0,17.2,0,0,1,2,2,2,1,3,0,0,0,0,1,4,500509
谷玥灼,广州,八一,2017-11-08,93:94(已结束),0,6.7,1,1,0,1,0,0,0,1,0,0,0,0,0,3,503540
胡珑贸,广州,八一,2017-11-08,93:94(已结束),0,9.5,1,3,0,0,0,0,0,1,0,0,0,0,3,3,503543
衡艺丰,广州,八一,2017-11-08,93:94(已结束),0,11.9,0,0,1,2,0,0,2,2,1,0,0,2,1,2,501711
陈盈骏,广州,八一,2017-11-08,93:94(已结束),0,32.0,3,5,1,4,4,4,0,1,2,1,1,3,3,15,603136
汉斯布鲁,广州,八一,2017-11-08,93:94(已结束),0,22.2,0,2,8,14,9,10,4,14,0,0,0,0,2,25,603138
林志杰,广厦,深圳,2017-11-08,121:98(已结束),1,29.9,3,7,0,0,0,0,1,4,3,0,0,0,3,9,500704
苏若禹,广厦,深圳,2017-11-08,121:98(已结束),1,18.7,0,0,2,3,0,0,1,3,0,2,0,1,3,4,501181
胡金秋,广厦,深圳,2017-11-08,121:98(已结束),1,31.1,0,0,8,16,2,2,4,8,0,2,0,0,4,18,502672
刘铮,广厦,深圳,2017-11-08,121:98(已结束),1,36.5,0,2,5,7,0,0,5,7,1,1,0,1,2,10,503536
考特尼·福特森,广厦,深圳,2017-11-08,121:98(已结束),1,38.6,3,9,4,8,11,12,1,5,15,5,0,5,3,28,503548
赵天熠,广厦,深圳,2017-11-08,121:98(已结束),0,5.1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,501408
鞠鹏,广厦,深圳,2017-11-08,121:98(已结束),0,9.7,0,2,0,1,0,0,0,1,1,0,0,0,0,0,101765
李京龙,广厦,深圳,2017-11-08,121:98(已结束),0,12.2,3,6,0,0,0,0,1,3,0,0,0,1,1,9,501406
孙铭徽,广厦,深圳,2017-11-08,121:98(已结束),0,9.4,0,0,3,4,0,0,0,2,5,0,1,0,2,6,501747
赵岩昊,广厦,深圳,2017-11-08,121:98(已结束),0,17.4,2,4,1,2,1,1,2,4,0,1,0,1,2,9,501752
博洛西斯,广厦,深圳,2017-11-08,121:98(已结束),0,31.5,3,9,6,13,7,10,5,13,0,1,1,2,3,28,603162
孟铎,深圳,广厦,2017-11-08,121:98(已结束),1,41.1,2,4,5,9,3,5,2,3,3,2,0,2,4,19,100111
顾全,深圳,广厦,2017-11-08,121:98(已结束),1,33.4,1,3,3,4,0,0,1,1,1,0,0,4,3,9,501176
李慕豪,深圳,广厦,2017-11-08,121:98(已结束),1,21.9,1,1,4,5,0,0,1,3,0,0,1,0,3,11,501178
于德豪,深圳,广厦,2017-11-08,121:98(已结束),1,21.0,1,2,2,4,0,0,0,3,2,1,0,2,4,7,501678
萨林杰,深圳,广厦,2017-11-08,121:98(已结束),1,41.1,1,6,9,15,14,17,4,15,1,1,2,3,3,35,603197
张凯,深圳,广厦,2017-11-08,121:98(已结束),0,4.4,0,0,0,2,0,0,0,1,0,0,2,1,0,0,100107
何忠勉,深圳,广厦,2017-11-08,121:98(已结束),0,5.3,0,1,1,1,0,0,0,0,0,0,0,0,0,2,500665
沈梓捷,深圳,广厦,2017-11-08,121:98(已结束),0,22.0,0,0,1,2,1,2,0,1,1,0,1,3,3,3,501674
杨林祎,深圳,广厦,2017-11-08,121:98(已结束),0,10.8,1,2,0,0,0,0,1,1,0,0,0,0,2,3,600255
卢艺文,深圳,广厦,2017-11-08,121:98(已结束),0,6.6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,501672
白昊天,深圳,广厦,2017-11-08,121:98(已结束),0,14.3,0,0,1,4,0,0,0,1,1,0,0,0,5,2,603174
朗福德,深圳,广厦,2017-11-08,121:98(已结束),0,18.0,1,2,2,6,0,2,0,3,1,1,0,2,2,7,603198
许家晗,青岛,浙江,2017-11-09,104:115(已结束),1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501308
泰伦斯·琼斯,青岛,浙江,2017-11-09,104:115(已结束),1,31.3,0,1,2,10,9,10,2,11,2,1,7,5,2,13,603192
高尚,青岛,浙江,2017-11-09,104:115(已结束),1,21.6,1,3,1,1,2,2,0,3,0,1,0,2,3,7,501401
孙杰,青岛,浙江,2017-11-09,104:115(已结束),1,43.4,1,3,1,3,2,2,0,4,2,1,0,1,3,7,100213
张骋宇,青岛,浙江,2017-11-09,104:115(已结束),1,26.4,0,1,3,6,0,0,0,1,1,2,0,4,2,6,500660
王庆明,青岛,浙江,2017-11-09,104:115(已结束),0,26.6,0,0,6,10,2,2,0,2,1,0,0,1,6,14,501485
刁成灏,青岛,浙江,2017-11-09,104:115(已结束),0,12.8,0,1,0,0,0,0,1,1,2,0,0,1,2,0,501695
丁皓然,青岛,浙江,2017-11-09,104:115(已结束),0,19.2,0,0,5,5,0,0,0,3,1,0,0,1,1,10,501981
吉布森,青岛,浙江,2017-11-09,104:115(已结束),0,40.0,4,9,8,12,17,21,1,7,3,0,0,4,2,45,603142
苏伟,青岛,浙江,2017-11-09,104:115(已结束),0,14.5,0,0,1,3,0,2,2,3,0,0,0,0,3,2,101763
田嘉夫,青岛,浙江,2017-11-09,104:115(已结束),0,4.3,0,0,0,3,0,0,1,1,0,0,0,0,1,0,501382
张大宇,浙江,青岛,2017-11-09,104:115(已结束),1,4.7,0,0,1,2,0,0,1,1,0,0,0,0,2,2,100085
吴前,浙江,青岛,2017-11-09,104:115(已结束),1,41.2,5,10,3,7,5,6,0,1,1,2,0,4,2,26,501409
江凯,浙江,青岛,2017-11-09,104:115(已结束),1,31.4,1,4,1,1,1,2,1,3,1,1,0,1,6,6,501539
惠龙儿,浙江,青岛,2017-11-09,104:115(已结束),1,29.8,0,0,3,6,0,0,4,7,2,2,0,1,2,6,603120
索尼·威姆斯,浙江,青岛,2017-11-09,104:115(已结束),1,39.7,1,8,17,28,4,4,2,14,10,1,0,5,1,41,603125
张永鹏,浙江,青岛,2017-11-09,104:115(已结束),0,19.5,0,0,3,5,0,0,2,4,0,1,0,0,2,6,500352
赖俊豪,浙江,青岛,2017-11-09,104:115(已结束),0,15.2,1,2,0,0,4,4,0,3,0,1,0,0,3,7,501651
程帅彭,浙江,青岛,2017-11-09,104:115(已结束),0,15.9,0,1,0,0,0,0,0,0,0,0,0,0,4,0,603118
贾内尔·斯托克斯,浙江,青岛,2017-11-09,104:115(已结束),0,26.8,1,1,6,13,4,5,4,11,3,3,2,2,5,19,603121
王奕博,浙江,青岛,2017-11-09,104:115(已结束),0,15.9,0,2,1,1,0,0,0,1,1,2,0,0,4,2,603126
蔡李龙,吉林,山东,2017-11-09,96:151(已结束),1,15.5,1,5,0,2,0,0,2,3,1,0,0,1,2,3,500675
崔晋铭,吉林,山东,2017-11-09,96:151(已结束),1,28.3,1,4,2,5,1,2,0,1,0,0,0,0,1,8,501506
高诗岩,吉林,山东,2017-11-09,96:151(已结束),1,32.9,1,2,1,9,0,0,1,4,4,0,0,2,2,5,501726
代怀博,吉林,山东,2017-11-09,96:151(已结束),1,25.7,0,1,2,8,4,4,4,6,0,1,0,3,1,8,501413
兰德里,吉林,山东,2017-11-09,96:151(已结束),1,32.7,0,1,13,16,9,11,7,13,1,1,1,2,1,35,603133
李安,吉林,山东,2017-11-09,96:151(已结束),0,12.2,0,0,1,1,0,0,0,1,1,1,0,0,0,2,500662
柴长易,吉林,山东,2017-11-09,96:151(已结束),0,10.7,2,5,0,0,1,2,0,0,0,0,0,0,1,7,501338
郭金林,吉林,山东,2017-11-09,96:151(已结束),0,8.5,0,0,1,2,0,0,0,1,0,0,0,0,1,2,501386
刘天意,吉林,山东,2017-11-09,96:151(已结束),0,6.3,0,1,0,2,1,2,1,2,1,0,0,0,1,1,501540
姚天一,吉林,山东,2017-11-09,96:151(已结束),0,10.6,0,4,0,0,0,0,0,0,1,0,0,0,2,0,501979
韦弗,吉林,山东,2017-11-09,96:151(已结束),0,31.2,4,6,1,5,0,0,0,7,3,0,0,6,0,14,603134
