TEAM_NAME,VS_PLAYER_NAME,GP_ON,GP_OFF,GP_DIFF,MIN_ON,MIN_OFF,MIN_DIFF,PLUS_MINUS_ON,PLUS_MINUS_OFF,PLUS_MINUS_DIFF,OFF_RATING_ON,OFF_RATING_OFF,OFF_RATING_DIFF,DEF_RATING_ON,DEF_RATING_OFF,DEF_RATING_DIFF,NET_RATING_ON,NET_RATING_OFF,NET_RATING_DIFF
Golden State Warriors,"Durant, Kevin",57.0,57,0.0,2017.0,739.0,1278.0,11.9,-6.2,18.1,118.9,103.8,15.1,107.4,109.5,-2.1,11.5,-5.8,17.3
Golden State Warriors,"Evans, Jacob",23.0,57,-34.0,100.0,2656.0,-2556.0,-13.0,7.8,-20.8,99.5,116.4,-16.9,109.0,108.8,0.2,-9.5,7.6,-17.1
Golden State Warriors,"Green, Draymond",42.0,57,-15.0,1308.0,1448.0,-140.0,10.2,4.2,6.0,115.0,113.2,1.8,104.9,109.2,-4.3,10.1,4.0,6.1
Golden State Warriors,"Iguodala, Andre",50.0,57,-7.0,1176.0,1580.0,-404.0,11.1,4.0,7.1,113.2,114.8,-1.6,102.7,110.4,-7.7,10.4,4.3,6.1
Golden State Warriors,"Jerebko, Jonas",53.0,57,-4.0,972.0,1784.0,-812.0,5.7,7.8,-2.1,110.8,116.1,-5.3,105.4,108.4,-3.0,5.4,7.7,-2.3
Golden State Warriors,"Jones, Damian",24.0,57,-33.0,410.0,2346.0,-1936.0,1.9,8.0,-6.1,113.2,115.7,-2.5,109.7,108.1,1.6,3.5,7.6,-4.1
Golden State Warriors,"Lee, Damion",18.0,57,-39.0,215.0,2541.0,-2326.0,-5.8,8.1,-13.9,103.9,116.3,-12.4,109.7,108.6,1.1,-5.8,7.7,-13.5
Golden State Warriors,"Livingston, Shaun",45.0,57,-12.0,689.0,2067.0,-1378.0,2.3,8.6,-6.3,107.8,117.3,-9.5,105.5,108.8,-3.3,2.4,8.4,-6.0
Golden State Warriors,"Looney, Kevon",57.0,57,0.0,1184.0,1572.0,-388.0,10.6,4.4,6.2,116.7,111.3,5.4,106.1,106.5,-0.4,10.6,4.9,5.7
Golden State Warriors,"McKinnie, Alfonzo",48.0,57,-9.0,677.0,2079.0,-1402.0,2.3,8.6,-6.3,110.7,115.5,-4.8,108.5,107.2,1.3,2.2,8.4,-6.2
Golden State Warriors,"Thompson, Klay",56.0,57,-1.0,1910.0,846.0,1064.0,5.6,10.4,-4.8,114.5,112.2,2.3,109.0,102.4,6.6,5.5,9.7,-4.2
Houston Rockets,"Anthony, Carmelo",10.0,46,-36.0,294.0,1939.0,-1645.0,-10.3,3.2,-13.5,102.0,114.8,-12.8,111.0,111.5,-0.5,-9.0,3.3,-12.3
Houston Rockets,"Capela, Clint",42.0,57,-15.0,1436.0,1325.0,111.0,0.8,3.5,-2.7,111.7,113.1,-1.4,110.6,109.7,0.9,1.2,3.4,-2.2
Houston Rockets,"Carter-Williams, Michael",16.0,38,-22.0,145.0,1694.0,-1549.0,-21.2,3.2,-24.4,97.0,113.7,-16.7,116.7,110.5,6.2,-19.7,3.3,-23.0
Houston Rockets,"Chriss, Marquese",16.0,54,-38.0,104.0,2513.0,-2409.0,-10.2,2.7,-12.9,100.4,114.6,-14.2,111.5,111.8,-0.3,-11.1,2.8,-13.9
Houston Rockets,"Clark, Gary",37.0,57,-20.0,528.0,2233.0,-1705.0,2.5,2.0,0.5,112.1,113.5,-1.4,108.9,111.2,-2.3,3.3,2.3,1.0
Houston Rockets,"Edwards, Vincent",2.0,57,-55.0,16.0,2745.0,-2729.0,-6.1,2.1,-8.2,109.1,114.4,-5.3,115.2,112.2,3.0,-6.1,2.2,-8.3
Houston Rockets,"Ennis III, James",40.0,54,-14.0,949.0,1668.0,-719.0,0.2,3.3,-3.1,110.4,113.6,-3.2,109.9,110.2,-0.3,0.5,3.5,-3.0
Houston Rockets,"Faried, Kenneth",12.0,12,0.0,362.0,214.0,148.0,3.2,0.4,2.8,117.5,104.9,12.6,114.2,103.8,10.4,3.3,1.1,2.2
Houston Rockets,"Gordon, Eric",45.0,57,-12.0,1458.0,1303.0,155.0,3.3,0.7,2.6,114.7,109.5,5.2,111.2,108.8,2.4,3.5,0.7,2.8
Houston Rockets,"Green, Gerald",53.0,57,-4.0,1131.0,1630.0,-499.0,5.6,-0.4,6.0,114.9,110.3,4.6,108.3,110.3,-2.0,6.6,0.0,6.6
Houston Rockets,"Harden, James",54.0,57,-3.0,2019.0,742.0,1277.0,2.9,-0.3,3.2,114.7,108.0,6.7,111.4,106.7,4.7,3.2,1.3,1.9
Houston Rockets,"Hartenstein, Isaiah",27.0,57,-30.0,220.0,2541.0,-2321.0,8.3,1.5,6.8,111.4,113.8,-2.4,101.9,112.2,-10.3,9.5,1.6,7.9
Houston Rockets,"House Jr., Danuel",25.0,39,-14.0,620.0,1272.0,-652.0,5.5,2.5,3.0,114.7,114.6,0.1,109.2,111.8,-2.6,5.4,2.8,2.6
Houston Rockets,"Knight, Brandon",12.0,54,-42.0,118.0,2499.0,-2381.0,-6.9,2.6,-9.5,96.4,114.7,-18.3,104.4,112.0,-7.6,-8.0,2.7,-10.7
Houston Rockets,Nene,28.0,57,-29.0,380.0,2381.0,-2001.0,6.7,1.3,5.4,109.6,114.0,-4.4,102.5,112.3,-9.8,7.1,1.6,5.5
Houston Rockets,"Nunnally, James",2.0,2,0.0,37.0,69.0,-32.0,-11.5,7.0,-18.5,117.5,122.4,-4.9,128.8,118.1,10.7,-11.3,4.2,-15.5
Houston Rockets,"Paul, Chris",34.0,57,-23.0,1106.0,1655.0,-549.0,3.4,1.2,2.2,110.0,113.6,-3.6,106.4,112.3,-5.9,3.6,1.3,2.3
Houston Rockets,"Rivers, Austin",24.0,25,-1.0,798.0,417.0,381.0,1.7,7.9,-6.2,112.7,118.9,-6.2,110.9,110.3,0.6,1.9,8.6,-6.7
Houston Rockets,"Shumpert, Iman",3.0,3,0.0,69.0,75.0,-6.0,-9.0,9.0,-18.0,94.7,130.5,-35.8,104.0,119.9,-15.9,-9.4,10.6,-20.0
Houston Rockets,"Tucker, PJ",57.0,57,0.0,2015.0,746.0,1269.0,2.0,2.2,-0.2,112.9,111.6,1.3,110.5,108.8,1.7,2.3,2.7,-0.4
Houston Rockets,Zhou Qi,1.0,28,-27.0,1.0,1353.0,-1352.0,-100.5,-0.1,-100.4,66.7,112.1,-45.4,133.3,112.2,21.1,-66.7,-0.1,-66.6
LA Clippers,"Beverley, Patrick",59.0,59,0.0,1580.0,1277.0,303.0,2.2,-1.7,3.9,110.9,106.5,4.4,108.1,108.2,-0.1,2.8,-1.6,4.4
LA Clippers,"Bradley, Avery",49.0,55,-6.0,1463.0,1202.0,261.0,-2.1,3.5,-5.6,107.1,111.1,-4.0,109.3,108.0,1.3,-2.3,3.2,-5.5
LA Clippers,"Delgado, Angel",1.0,59,-58.0,14.0,2843.0,-2829.0,-3.5,0.5,-4.0,70.0,111.2,-41.2,75.9,110.4,-34.5,-5.9,0.8,-6.7
LA Clippers,"Gallinari, Danilo",48.0,59,-11.0,1472.0,1385.0,87.0,0.5,0.5,0.0,112.0,106.9,5.1,111.4,106.1,5.3,0.6,0.8,-0.2
LA Clippers,"Gilgeous-Alexander, Shai",59.0,59,0.0,1524.0,1333.0,191.0,-3.5,5.0,-8.5,106.3,111.6,-5.3,109.5,106.5,3.0,-3.2,5.1,-8.3
LA Clippers,"Gortat, Marcin",47.0,55,-8.0,750.0,1915.0,-1165.0,-6.3,3.0,-9.3,104.9,111.6,-6.7,111.4,108.2,3.2,-6.4,3.4,-9.8
LA Clippers,"Green, JaMychal",3.0,4,-1.0,60.0,132.0,-72.0,-4.0,3.3,-7.3,118.7,107.4,11.3,121.4,105.4,16.0,-2.7,2.1,-4.8
LA Clippers,"Harrell, Montrezl",59.0,59,0.0,1556.0,1301.0,255.0,1.7,-1.1,2.8,110.8,107.2,3.6,108.5,108.0,0.5,2.3,-0.8,3.1
LA Clippers,"Harris, Tobias",55.0,55,0.0,1904.0,761.0,1143.0,0.4,0.5,-0.1,110.6,105.8,4.8,110.2,105.3,4.9,0.4,0.5,-0.1
LA Clippers,"Marjanovic, Boban",36.0,55,-19.0,376.0,2289.0,-1913.0,-1.0,0.6,-1.6,101.6,111.6,-10.0,102.3,110.7,-8.4,-0.7,0.9,-1.6
LA Clippers,"Mbah a Moute, Luc",4.0,59,-55.0,61.0,2796.0,-2735.0,8.7,0.3,8.4,105.6,110.9,-5.3,98.6,110.5,-11.9,7.0,0.5,6.5
LA Clippers,"Motley, Johnathan",15.0,59,-44.0,122.0,2735.0,-2613.0,-12.2,1.0,-13.2,98.2,111.2,-13.0,109.9,110.0,-0.1,-11.7,1.2,-12.9
LA Clippers,"Robinson, Jerome",23.0,59,-36.0,219.0,2639.0,-2420.0,-2.9,0.7,-3.6,108.0,110.8,-2.8,109.4,109.6,-0.2,-1.4,1.2,-2.6
LA Clippers,"Scott, Mike",52.0,55,-3.0,748.0,1917.0,-1169.0,2.1,-0.3,2.4,105.7,110.7,-5.0,103.8,110.6,-6.8,1.9,0.1,1.8
LA Clippers,"Shamet, Landry",3.0,4,-1.0,84.0,108.0,-24.0,20.6,-14.2,34.8,125.8,100.4,25.4,104.9,114.8,-9.9,20.9,-14.3,35.2
LA Clippers,"Temple, Garrett",3.0,4,-1.0,59.0,133.0,-74.0,-13.1,7.2,-20.3,104.5,115.3,-10.8,117.6,107.6,10.0,-13.0,7.7,-20.7
LA Clippers,"Teodosic, Milos",15.0,55,-40.0,150.0,2515.0,-2365.0,8.3,-0.1,8.4,115.6,110.1,5.5,109.6,109.9,-0.3,6.0,0.3,5.7
LA Clippers,"Thornwell, Sindarius",41.0,59,-18.0,245.0,2612.0,-2367.0,-4.3,0.9,-5.2,95.0,111.7,-16.7,97.7,110.7,-13.0,-2.7,1.0,-3.7
LA Clippers,"Wallace, Tyrone",44.0,59,-15.0,459.0,2398.0,-1939.0,4.5,-0.3,4.8,108.6,110.3,-1.7,104.6,110.4,-5.8,3.9,-0.1,4.0
LA Clippers,"Williams, Lou",53.0,59,-6.0,1382.0,1475.0,-93.0,6.9,-5.6,12.5,113.5,104.0,9.5,106.7,109.2,-2.5,6.7,-5.2,11.9
LA Clippers,"Zubac, Ivica",3.0,4,-1.0,60.0,132.0,-72.0,-0.8,1.8,-2.6,95.5,118.8,-23.3,97.0,116.7,-19.7,-1.5,2.1,-3.6
Los Angeles Lakers,"Ball, Lonzo",47.0,57,-10.0,1423.0,1333.0,90.0,-0.5,-1.9,1.4,104.9,107.4,-2.5,105.3,108.9,-3.6,-0.4,-1.5,1.1
Los Angeles Lakers,"Beasley, Michael",26.0,55,-29.0,277.0,2383.0,-2106.0,-6.7,0.0,-6.7,102.0,107.3,-5.3,108.5,107.4,1.1,-6.5,-0.2,-6.3
Los Angeles Lakers,"Bonga, Isaac",8.0,57,-49.0,31.0,2725.0,-2694.0,4.7,-1.3,6.0,89.4,107.6,-18.2,80.0,108.6,-28.6,9.4,-1.0,10.4
Los Angeles Lakers,"Bullock, Reggie",2.0,3,-1.0,66.0,78.0,-12.0,-5.8,-11.1,5.3,108.4,116.9,-8.5,115.0,126.9,-11.9,-6.6,-10.1,3.5
Los Angeles Lakers,"Caldwell-Pope, Kentavious",57.0,57,0.0,1368.0,1388.0,-20.0,-2.9,0.5,-3.4,106.0,104.6,1.4,109.0,103.9,5.1,-3.0,0.7,-3.7
Los Angeles Lakers,"Caruso, Alex",5.0,57,-52.0,20.0,2736.0,-2716.0,4.9,-1.2,6.1,92.7,107.5,-14.8,85.7,108.5,-22.8,7.0,-1.0,8.0
Los Angeles Lakers,"Chandler, Tyson",41.0,47,-6.0,724.0,1547.0,-823.0,3.6,-3.4,7.0,105.1,104.4,0.7,101.6,107.7,-6.1,3.6,-3.3,6.9
Los Angeles Lakers,"Hart, Josh",54.0,57,-3.0,1425.0,1331.0,94.0,0.8,-3.4,4.2,105.0,106.8,-1.8,103.7,109.4,-5.7,1.3,-2.7,4.0
Los Angeles Lakers,"Ingram, Brandon",46.0,57,-11.0,1538.0,1218.0,320.0,-1.5,-0.7,-0.8,106.3,105.8,0.5,107.3,106.6,0.7,-1.0,-0.7,-0.3
Los Angeles Lakers,"James, LeBron",39.0,57,-18.0,1363.0,1393.0,-30.0,3.2,-5.5,8.7,107.9,104.2,3.7,105.4,109.3,-3.9,2.5,-5.1,7.6
Los Angeles Lakers,"Kuzma, Kyle",53.0,57,-4.0,1732.0,1024.0,708.0,-1.1,-1.4,0.3,107.4,102.5,4.9,108.6,104.2,4.4,-1.1,-1.6,0.5
Los Angeles Lakers,"McGee, JaVale",50.0,57,-7.0,1083.0,1673.0,-590.0,-4.5,0.9,-5.4,103.4,106.4,-3.0,107.4,105.5,1.9,-4.0,0.8,-4.8
Los Angeles Lakers,"Muscala, Mike",1.0,2,-1.0,13.0,83.0,-70.0,-65.7,-5.2,-60.5,90.0,108.4,-18.4,160.7,113.2,47.5,-70.7,-4.7,-66.0
Los Angeles Lakers,"Mykhailiuk, Svi",39.0,54,-15.0,420.0,2192.0,-1772.0,0.6,-1.0,1.6,105.1,106.5,-1.4,105.0,107.4,-2.4,0.1,-0.9,1.0
Los Angeles Lakers,"Rondo, Rajon",23.0,57,-34.0,644.0,2112.0,-1468.0,-3.4,-0.5,-2.9,107.5,106.5,1.0,110.7,106.6,4.1,-3.2,-0.2,-3.0
Los Angeles Lakers,"Stephenson, Lance",56.0,57,-1.0,903.0,1853.0,-950.0,-5.0,0.7,-5.7,103.5,106.7,-3.2,108.4,106.4,2.0,-4.9,0.3,-5.2
Los Angeles Lakers,"Wagner, Moritz",22.0,57,-35.0,146.0,2610.0,-2464.0,-11.2,-0.6,-10.6,95.4,107.8,-12.4,105.5,108.1,-2.6,-10.1,-0.3,-9.8
Los Angeles Lakers,"Williams, Johnathan",7.0,56,-49.0,89.0,2619.0,-2530.0,-8.6,-0.8,-7.8,113.0,107.0,6.0,121.4,107.5,13.9,-8.3,-0.5,-7.8
Los Angeles Lakers,"Zubac, Ivica",33.0,55,-22.0,516.0,2144.0,-1628.0,2.0,-1.4,3.4,104.2,107.2,-3.0,102.1,108.2,-6.1,2.0,-1.0,3.0
Miami Heat,"Adebayo, Bam",56.0,56,0.0,1236.0,1457.0,-221.0,-0.8,-0.4,-0.4,102.2,105.4,-3.2,103.1,106.0,-2.9,-0.9,-0.6,-0.3
Miami Heat,"Anderson, Ryan",1.0,4,-3.0,2.0,190.0,-188.0,51.0,-3.8,54.8,50.0,104.6,-54.6,0.0,108.1,-108.1,50.0,-3.5,53.5
Miami Heat,"Dragic, Goran",14.0,56,-42.0,408.0,2285.0,-1877.0,3.4,-1.3,4.7,108.5,105.0,3.5,105.0,106.2,-1.2,3.5,-1.2,4.7
Miami Heat,"Ellington, Wayne",25.0,52,-27.0,533.0,1968.0,-1435.0,-7.9,1.6,-9.5,98.4,107.2,-8.8,105.6,105.5,0.1,-7.2,1.6,-8.8
Miami Heat,"Haslem, Udonis",4.0,56,-52.0,15.0,2678.0,-2663.0,-13.0,-0.5,-12.5,78.4,106.2,-27.8,94.3,106.7,-12.4,-15.9,-0.5,-15.4
Miami Heat,"Johnson, James",40.0,56,-16.0,847.0,1846.0,-999.0,-5.4,1.6,-7.0,102.4,106.1,-3.7,108.1,104.6,3.5,-5.6,1.4,-7.0
Miami Heat,"Johnson, Tyler",44.0,52,-8.0,1123.0,1378.0,-255.0,-2.6,1.4,-4.0,103.1,105.7,-2.6,105.8,104.2,1.6,-2.7,1.5,-4.2
Miami Heat,"Jones Jr., Derrick",37.0,56,-19.0,669.0,2024.0,-1355.0,0.6,-1.0,1.6,102.5,105.8,-3.3,102.6,106.9,-4.3,-0.1,-1.0,0.9
Miami Heat,"McGruder, Rodney",51.0,56,-5.0,1290.0,1403.0,-113.0,-2.4,1.1,-3.5,103.6,105.5,-1.9,105.5,103.9,1.6,-1.8,1.6,-3.4
Miami Heat,"Olynyk, Kelly",53.0,56,-3.0,1077.0,1616.0,-539.0,2.0,-2.3,4.3,105.7,103.4,2.3,103.9,105.6,-1.7,1.8,-2.2,4.0
Miami Heat,"Richardson, Josh",54.0,56,-2.0,1872.0,821.0,1051.0,1.0,-4.2,5.2,105.2,100.2,5.0,104.3,104.6,-0.3,0.9,-4.4,5.3
Miami Heat,"Robinson, Duncan",6.0,56,-50.0,36.0,2657.0,-2621.0,-5.3,-0.5,-4.8,97.5,106.0,-8.5,101.2,106.5,-5.3,-3.7,-0.5,-3.2
Miami Heat,"Wade, Dwyane",46.0,56,-10.0,1169.0,1524.0,-355.0,-2.1,0.5,-2.6,103.7,104.6,-0.9,105.5,103.9,1.6,-1.8,0.7,-2.5
Miami Heat,"Waiters, Dion",18.0,56,-38.0,405.0,2288.0,-1883.0,-2.2,-0.3,-1.9,103.9,105.8,-1.9,106.8,106.0,0.8,-2.9,-0.2,-2.7
Miami Heat,"Whiteside, Hassan",50.0,56,-6.0,1268.0,1425.0,-157.0,0.9,-2.0,2.9,106.6,102.5,4.1,105.1,104.4,0.7,1.5,-1.9,3.4
Miami Heat,"Winslow, Justise",51.0,56,-5.0,1515.0,1178.0,337.0,2.9,-5.1,8.0,106.3,101.6,4.7,103.0,106.8,-3.8,3.3,-5.2,8.5
Milwaukee Bucks,"Antetokounmpo, Giannis",53.0,57,-4.0,1757.0,989.0,768.0,13.8,2.4,11.4,113.2,104.9,8.3,99.5,101.9,-2.4,13.7,3.0,10.7
Milwaukee Bucks,"Bledsoe, Eric",56.0,57,-1.0,1630.0,1116.0,514.0,12.5,5.7,6.8,114.6,105.0,9.6,102.8,98.9,3.9,11.8,6.1,5.7
Milwaukee Bucks,"Brogdon, Malcolm",53.0,57,-4.0,1548.0,1198.0,350.0,12.7,5.9,6.8,112.1,107.2,4.9,99.9,101.9,-2.0,12.3,5.4,6.9
Milwaukee Bucks,"Brown, Sterling",46.0,57,-11.0,745.0,2001.0,-1256.0,-2.6,14.3,-16.9,102.8,114.4,-11.6,105.5,100.8,4.7,-2.7,13.6,-16.3
Milwaukee Bucks,"Connaughton, Pat",37.0,57,-20.0,626.0,2120.0,-1494.0,6.2,10.8,-4.6,108.8,113.0,-4.2,102.3,102.4,-0.1,6.5,10.6,-4.1
Milwaukee Bucks,"Dellavedova, Matthew",12.0,24,-12.0,97.0,1065.0,-968.0,-6.4,11.2,-17.6,90.2,116.1,-25.9,96.0,105.3,-9.3,-5.8,10.8,-16.6
Milwaukee Bucks,"DiVincenzo, Donte",23.0,57,-34.0,358.0,2388.0,-2030.0,11.4,9.5,1.9,108.8,112.9,-4.1,97.0,103.5,-6.5,11.8,9.4,2.4
Milwaukee Bucks,"Duval, Trevon",3.0,57,-54.0,6.0,2740.0,-2734.0,17.1,9.7,7.4,107.7,113.0,-5.3,92.3,103.5,-11.2,15.4,9.6,5.8
Milwaukee Bucks,"Henson, John",14.0,24,-10.0,188.0,974.0,-786.0,0.3,11.5,-11.2,103.4,115.0,-11.6,102.7,103.7,-1.0,0.7,11.3,-10.6
Milwaukee Bucks,"Hill, George",32.0,33,-1.0,667.0,917.0,-250.0,9.2,10.2,-1.0,105.6,112.4,-6.8,96.2,102.5,-6.3,9.4,9.9,-0.5
Milwaukee Bucks,"Ilyasova, Ersan",45.0,57,-12.0,797.0,1949.0,-1152.0,6.6,11.0,-4.4,107.2,112.9,-5.7,100.0,102.1,-2.1,7.2,10.8,-3.6
Milwaukee Bucks,"Lopez, Brook",57.0,57,0.0,1588.0,1158.0,430.0,12.5,5.9,6.6,114.6,104.9,9.7,102.5,98.7,3.8,12.1,6.2,5.9
Milwaukee Bucks,"Maker, Thon",35.0,53,-18.0,409.0,2145.0,-1736.0,3.9,11.3,-7.4,102.8,114.5,-11.7,97.8,103.4,-5.6,4.9,11.1,-6.2
Milwaukee Bucks,"Middleton, Khris",54.0,57,-3.0,1679.0,1067.0,612.0,11.9,6.3,5.6,114.2,105.6,8.6,102.9,99.3,3.6,11.3,6.3,5.0
Milwaukee Bucks,"Morris, Jaylen",4.0,42,-38.0,29.0,1997.0,-1968.0,20.2,9.1,11.1,109.2,113.5,-4.3,86.8,104.5,-17.7,22.5,9.0,13.5
Milwaukee Bucks,"Smith, Jason",6.0,29,-23.0,40.0,1352.0,-1312.0,-41.5,12.1,-53.6,76.1,114.3,-38.2,114.1,102.1,12.0,-38.0,12.1,-50.1
Milwaukee Bucks,"Snell, Tony",57.0,57,0.0,984.0,1762.0,-778.0,9.0,10.1,-1.1,108.0,112.5,-4.5,99.3,102.7,-3.4,8.6,9.8,-1.2
Milwaukee Bucks,"Wilson, D.J.",29.0,57,-28.0,529.0,2217.0,-1688.0,7.3,10.3,-3.0,108.6,112.6,-4.0,99.8,102.3,-2.5,8.8,10.2,-1.4
Milwaukee Bucks,"Wood, Christian",11.0,57,-46.0,52.0,2694.0,-2642.0,-14.0,10.2,-24.2,88.9,113.4,-24.5,104.4,103.4,1.0,-15.5,10.1,-25.6
Minnesota Timberwolves,"Bates-Diop, Keita",6.0,57,-51.0,34.0,2717.0,-2683.0,-2.8,0.2,-3.0,87.3,110.6,-23.3,90.1,110.6,-20.5,-2.8,0.0,-2.8
Minnesota Timberwolves,"Bayless, Jerryd",19.0,44,-25.0,403.0,1724.0,-1321.0,-10.7,5.4,-16.1,106.0,111.8,-5.8,116.9,106.5,10.4,-10.9,5.2,-16.1
Minnesota Timberwolves,"Butler, Jimmy",10.0,13,-3.0,361.0,263.0,98.0,-8.1,-5.8,-2.3,104.5,108.0,-3.5,112.6,112.9,-0.3,-8.1,-4.9,-3.2
Minnesota Timberwolves,"Canaan, Isaiah",7.0,7,0.0,95.0,246.0,-151.0,-11.1,5.1,-16.2,104.1,116.3,-12.2,114.6,111.1,3.5,-10.6,5.2,-15.8
Minnesota Timberwolves,"Covington, Robert",22.0,44,-22.0,763.0,1364.0,-601.0,2.8,2.0,0.8,108.5,111.8,-3.3,105.5,109.9,-4.4,3.0,1.9,1.1
Minnesota Timberwolves,"Deng, Luol",18.0,57,-39.0,310.0,2441.0,-2131.0,7.4,-0.7,8.1,113.7,109.4,4.3,106.8,110.4,-3.6,6.9,-1.0,7.9
Minnesota Timberwolves,"Dieng, Gorgui",57.0,57,0.0,762.0,1989.0,-1227.0,-5.2,2.2,-7.4,102.9,111.3,-8.4,106.4,108.6,-2.2,-3.5,2.7,-6.2
Minnesota Timberwolves,"Gibson, Taj",56.0,57,-1.0,1401.0,1350.0,51.0,0.3,0.0,0.3,109.7,107.2,2.5,109.0,107.4,1.6,0.6,-0.2,0.8
Minnesota Timberwolves,"Jones, Tyus",43.0,57,-14.0,873.0,1878.0,-1005.0,1.5,-0.4,1.9,105.4,110.9,-5.5,104.1,111.4,-7.3,1.3,-0.5,1.8
Minnesota Timberwolves,"Nunnally, James",13.0,40,-27.0,64.0,1866.0,-1802.0,-11.2,1.0,-12.2,105.7,109.5,-3.8,116.4,108.7,7.7,-10.7,0.7,-11.4
Minnesota Timberwolves,"Okogie, Josh",49.0,57,-8.0,1112.0,1639.0,-527.0,-0.8,0.8,-1.6,107.7,109.7,-2.0,108.0,109.1,-1.1,-0.3,0.6,-0.9
Minnesota Timberwolves,"Rose, Derrick",41.0,57,-16.0,1169.0,1582.0,-413.0,1.7,-1.0,2.7,111.4,107.5,3.9,110.0,108.2,1.8,1.4,-0.7,2.1
Minnesota Timberwolves,"Saric, Dario",43.0,44,-1.0,995.0,1132.0,-137.0,1.4,3.2,-1.8,109.6,109.1,0.5,108.8,105.8,3.0,0.9,3.2,-2.3
Minnesota Timberwolves,"Teague, Jeff",34.0,57,-23.0,1028.0,1723.0,-695.0,2.2,-1.1,3.3,112.2,107.5,4.7,110.3,108.6,1.7,1.8,-1.1,2.9
Minnesota Timberwolves,"Terrell, Jared",7.0,57,-50.0,67.0,2684.0,-2617.0,-8.6,0.4,-9.0,94.3,110.7,-16.4,102.8,110.4,-7.6,-8.5,0.3,-8.8
Minnesota Timberwolves,"Tolliver, Anthony",40.0,57,-17.0,591.0,2160.0,-1569.0,-2.4,0.9,-3.3,101.8,111.4,-9.6,104.9,110.7,-5.8,-3.1,0.7,-3.8
Minnesota Timberwolves,"Towns, Karl-Anthony",57.0,57,0.0,1888.0,863.0,1025.0,2.8,-5.6,8.4,111.5,103.1,8.4,108.1,107.2,0.9,3.4,-4.1,7.5
Minnesota Timberwolves,"Wiggins, Andrew",51.0,57,-6.0,1772.0,979.0,793.0,1.7,-2.5,4.2,111.2,106.2,5.0,109.5,108.8,0.7,1.7,-2.7,4.4
Minnesota Timberwolves,"Williams, C.J.",9.0,57,-48.0,67.0,2684.0,-2617.0,-25.7,0.8,-26.5,86.9,110.8,-23.9,114.1,110.2,3.9,-27.2,0.6,-27.8
Brooklyn Nets,"Allen, Jarrett",57.0,59,-2.0,1538.0,1344.0,194.0,-1.6,1.0,-2.6,109.1,105.6,3.5,110.6,104.2,6.4,-1.5,1.4,-2.9
Brooklyn Nets,"Carroll, DeMarre",46.0,59,-13.0,1181.0,1701.0,-520.0,1.6,-1.8,3.4,108.1,107.9,0.2,106.1,108.9,-2.8,2.0,-1.0,3.0
Brooklyn Nets,"Crabbe, Allen",32.0,59,-27.0,831.0,2051.0,-1220.0,-1.3,-0.1,-1.2,107.2,108.6,-1.4,108.4,108.9,-0.5,-1.2,-0.3,-0.9
